"fur","name"
"http://dbpedia.org/resource/Maisons_du_Monde","Maisons du Monde"
"http://dbpedia.org/resource/Musée_de_la_Serrure","Musée de la Serrure"
"http://dbpedia.org/resource/Nienkämper","Nienkämper"
"http://dbpedia.org/resource/National_Union_of_Furniture_Trade_Operatives","National Union of Furniture Trade Operatives"
"http://dbpedia.org/resource/Navajo_blanket","Navajo blanket"
"http://dbpedia.org/resource/Robert_Blake_(cabinetmaker)","Robert Blake (cabinetmaker)"
"http://dbpedia.org/resource/Anna_Maria_Niemeyer","Anna Maria Niemeyer"
"http://dbpedia.org/resource/Arclinea","Arclinea"
"http://dbpedia.org/resource/Armand-Albert_Rateau","Armand-Albert Rateau"
"http://dbpedia.org/resource/Artemide","Artemide"
"http://dbpedia.org/resource/Presidential_call_button","Presidential call button"
"http://dbpedia.org/resource/Firestone-Apsley_Rubber_Company","Firestone-Apsley Rubber Company"
"http://dbpedia.org/resource/Firestone_Diversified_Products","Firestone Diversified Products"
"http://dbpedia.org/resource/Firestone_Tire_and_Rubber_Company","Firestone Tire and Rubber Company"
"http://dbpedia.org/resource/Firestone_Tyre_Factory","Firestone Tyre Factory"
"http://dbpedia.org/resource/Five_Weeks_in_a_Balloon_(film)","Five Weeks in a Balloon (film)"
"http://dbpedia.org/resource/Flight_of_the_Eagle","Flight of the Eagle"
"http://dbpedia.org/resource/Folding_Furniture_Works_Building","Folding Furniture Works Building"
"http://dbpedia.org/resource/Black_Red_White","Black Red White"
"http://dbpedia.org/resource/Bulthaup","Bulthaup"
"http://dbpedia.org/resource/Nick_Scali_Furniture","Nick Scali Furniture"
"http://dbpedia.org/resource/Nilkamal_Plastics","Nilkamal Plastics"
"http://dbpedia.org/resource/Nitori","Nitori"
"http://dbpedia.org/resource/Carl_Hansen_&_Søn","Carl Hansen & Søn"
"http://dbpedia.org/resource/Université-de-Montréal_station","Université-de-Montréal station"
"http://dbpedia.org/resource/Urban_Ladder","Urban Ladder"
"http://dbpedia.org/resource/Vesa_Hellman","Vesa Hellman"
"http://dbpedia.org/resource/Vesa_Kokko","Vesa Kokko"
"http://dbpedia.org/resource/Vesa_Leppänen","Vesa Leppänen"
"http://dbpedia.org/resource/Howard_Miller_Clock_Company","Howard Miller Clock Company"
"http://dbpedia.org/resource/Hudson's_Bay_point_blanket","Hudson's Bay point blanket"
"http://dbpedia.org/resource/Huw_Edwards-Jones","Huw Edwards-Jones"
"http://dbpedia.org/resource/Höffner_(furniture_retailer)","Höffner (furniture retailer)"
"http://dbpedia.org/resource/Iris_Ohyama","Iris Ohyama"
"http://dbpedia.org/resource/Jean-Michel_Frank","Jean-Michel Frank"
"http://dbpedia.org/resource/Jean_Bérain_the_Elder","Jean Bérain the Elder"
"http://dbpedia.org/resource/Thomas-Joachim_Hébert","Thomas-Joachim Hébert"
"http://dbpedia.org/resource/Georges_Besançon","Georges Besançon"
"http://dbpedia.org/resource/Georges_Jacob","Georges Jacob"
"http://dbpedia.org/resource/List_of_desk_forms_and_types","List of desk forms and types"
"http://dbpedia.org/resource/Savimex","Savimex"
"http://dbpedia.org/resource/Patchwork_quilt","Patchwork quilt"
"http://dbpedia.org/resource/United_French_Polishers'_Society","United French Polishers' Society"
"http://dbpedia.org/resource/2010_Wheelchair_Basketball_World_Championship_squads","2010 Wheelchair Basketball World Championship squads"
"http://dbpedia.org/resource/2018_Wheelchair_Basketball_World_Championship_squads","2018 Wheelchair Basketball World Championship squads"
"http://dbpedia.org/resource/2021_European_Hot_Air_Balloon_Championship","2021 European Hot Air Balloon Championship"
"http://dbpedia.org/resource/Bridgestone","Bridgestone"
"http://dbpedia.org/resource/Bridgestone_Arena","Bridgestone Arena"
"http://dbpedia.org/resource/Bridgestone_Golf","Bridgestone Golf"
"http://dbpedia.org/resource/Bridgestone_Open","Bridgestone Open"
"http://dbpedia.org/resource/Bridgestone_Tower","Bridgestone Tower"
"http://dbpedia.org/resource/Camille_Flammarion","Camille Flammarion"
"http://dbpedia.org/resource/Camille_du_Gast","Camille du Gast"
"http://dbpedia.org/resource/Carly_Tait","Carly Tait"
"http://dbpedia.org/resource/Caz_Walton","Caz Walton"
"http://dbpedia.org/resource/Christopher_Pratts","Christopher Pratts"
"http://dbpedia.org/resource/Claude_Issorat","Claude Issorat"
"http://dbpedia.org/resource/College_Woodwork","College Woodwork"
"http://dbpedia.org/resource/Conestoga_Wood_Specialties","Conestoga Wood Specialties"
"http://dbpedia.org/resource/Conforama","Conforama"
"http://dbpedia.org/resource/Courts_Singapore","Courts Singapore"
"http://dbpedia.org/resource/Côte-des-Neiges_station","Côte-des-Neiges station"
"http://dbpedia.org/resource/D'Iberville_station","D'Iberville station"
"http://dbpedia.org/resource/DIEGO_(furniture_store)","DIEGO (furniture store)"
"http://dbpedia.org/resource/Daniel_Cragin_Mill","Daniel Cragin Mill"
"http://dbpedia.org/resource/David_Armstrong-Jones,_2nd_Earl_of_Snowdon","David Armstrong-Jones, 2nd Earl of Snowdon"
"http://dbpedia.org/resource/Alliance_Cabinet_Makers'_Association","Alliance Cabinet Makers' Association"
"http://dbpedia.org/resource/Alphonse_Giroux","Alphonse Giroux"
"http://dbpedia.org/resource/Amalgamated_Union_of_Cabinetmakers","Amalgamated Union of Cabinetmakers"
"http://dbpedia.org/resource/Amalgamated_Union_of_Upholsterers","Amalgamated Union of Upholsterers"
"http://dbpedia.org/resource/Jayant_Mistry","Jayant Mistry"
"http://dbpedia.org/resource/Jean_Henri_Riesener","Jean Henri Riesener"
"http://dbpedia.org/resource/Jean_Maurice_Rothschild","Jean Maurice Rothschild"
"http://dbpedia.org/resource/Johnboy_Smith","Johnboy Smith"
"http://dbpedia.org/resource/Jon_Solly","Jon Solly"
"http://dbpedia.org/resource/Jordan_Luce","Jordan Luce"
"http://dbpedia.org/resource/Joseph-Michel_Montgolfier","Joseph-Michel Montgolfier"
"http://dbpedia.org/resource/Bedspread","Bedspread"
"http://dbpedia.org/resource/Bedspreads","Bedspreads"
"http://dbpedia.org/resource/Bell_box","Bell box"
"http://dbpedia.org/resource/Kitzmeyer_Furniture_Factory","Kitzmeyer Furniture Factory"
"http://dbpedia.org/resource/Knoll_(company)","Knoll (company)"
"http://dbpedia.org/resource/Kostia_Vlastos","Kostia Vlastos"
"http://dbpedia.org/resource/Kroehler_Manufacturing_Company","Kroehler Manufacturing Company"
"http://dbpedia.org/resource/Kunio_Hatoyama","Kunio Hatoyama"
"http://dbpedia.org/resource/La-Z-Boy","La-Z-Boy"
"http://dbpedia.org/resource/Lars_Enemark","Lars Enemark"
"http://dbpedia.org/resource/Cassina_S.p.A.","Cassina S.p.A."
"http://dbpedia.org/resource/Catalogne_(rug)","Catalogne (rug)"
"http://dbpedia.org/resource/Tendo_Mokko","Tendo Mokko"
"http://dbpedia.org/resource/The_Aeronauts_(film)","The Aeronauts (film)"
"http://dbpedia.org/resource/The_Balloonatic","The Balloonatic"
"http://dbpedia.org/resource/The_Chipmunk_Adventure","The Chipmunk Adventure"
"http://dbpedia.org/resource/The_Lie_(1950_film)","The Lie (1950 film)"
"http://dbpedia.org/resource/Wilton,_Wiltshire","Wilton, Wiltshire"
"http://dbpedia.org/resource/Window_covering","Window covering"
"http://dbpedia.org/resource/World_Wheelchair_Rugby_Championships","World Wheelchair Rugby Championships"
"http://dbpedia.org/resource/Worshipful_Company_of_Furniture_Makers","Worshipful Company of Furniture Makers"
"http://dbpedia.org/resource/Diptych_of_Philip_de_Croÿ_with_The_Virgin_and_Child","Diptych of Philip de Croÿ with The Virgin and Child"
"http://dbpedia.org/resource/Diptych_of_the_Lampadii","Diptych of the Lampadii"
"http://dbpedia.org/resource/Dominion_Chair_Company","Dominion Chair Company"
"http://dbpedia.org/resource/Irving_and_Casson","Irving and Casson"
"http://dbpedia.org/resource/Pierre_Chapo","Pierre Chapo"
"http://dbpedia.org/resource/Thomas_Chippendale,_the_younger","Thomas Chippendale, the younger"
"http://dbpedia.org/resource/England_Furniture_Incorporated","England Furniture Incorporated"
"http://dbpedia.org/resource/John_Cobb_(cabinetmaker)","John Cobb (cabinetmaker)"
"http://dbpedia.org/resource/Karen_Davidson_(athlete)","Karen Davidson (athlete)"
"http://dbpedia.org/resource/Karges_Furniture","Karges Furniture"
"http://dbpedia.org/resource/Kimball_International","Kimball International"
"http://dbpedia.org/resource/Lock_and_key","Lock and key"
"http://dbpedia.org/resource/Pedestal_desk","Pedestal desk"
"http://dbpedia.org/resource/Pendleton_Woolen_Mills","Pendleton Woolen Mills"
"http://dbpedia.org/resource/Pierre-Antoine_Bellangé","Pierre-Antoine Bellangé"
"http://dbpedia.org/resource/Pillow","Pillow"
"http://dbpedia.org/resource/Ligne_Roset","Ligne Roset"
"http://dbpedia.org/resource/Robert_Jones_(designer)","Robert Jones (designer)"
"http://dbpedia.org/resource/Robert_Thompson_(designer)","Robert Thompson (designer)"
"http://dbpedia.org/resource/Ronald_Brown_(English_politician)","Ronald Brown (English politician)"
"http://dbpedia.org/resource/Rose_Hill_(athlete)","Rose Hill (athlete)"
"http://dbpedia.org/resource/Saddle_blanket","Saddle blanket"
"http://dbpedia.org/resource/Salme_Setälä","Salme Setälä"
"http://dbpedia.org/resource/Sauder_Woodworking_Company","Sauder Woodworking Company"
"http://dbpedia.org/resource/Fire_screen","Fire screen"
"http://dbpedia.org/resource/Flexform","Flexform"
"http://dbpedia.org/resource/Flight_of_the_Lost_Balloon","Flight of the Lost Balloon"
"http://dbpedia.org/resource/Folding_chair","Folding chair"
"http://dbpedia.org/resource/Francis_Maceroni","Francis Maceroni"
"http://dbpedia.org/resource/Francisque_Arban","Francisque Arban"
"http://dbpedia.org/resource/François-Honoré-Georges_Jacob-Desmalter","François-Honoré-Georges Jacob-Desmalter"
"http://dbpedia.org/resource/François-Rupert_Carabin","François-Rupert Carabin"
"http://dbpedia.org/resource/François_Linke","François Linke"
"http://dbpedia.org/resource/Goat_blanket","Goat blanket"
"http://dbpedia.org/resource/Godrej_Interio","Godrej Interio"
"http://dbpedia.org/resource/Grant_Sonnex","Grant Sonnex"
"http://dbpedia.org/resource/Great_Pershing_Balloon_Derby","Great Pershing Balloon Derby"
"http://dbpedia.org/resource/Warisan_Furniture","Warisan Furniture"
"http://dbpedia.org/resource/Typewriter_desk","Typewriter desk"
"http://dbpedia.org/resource/White_House_china","White House china"
"http://dbpedia.org/resource/ILVA","ILVA"
"http://dbpedia.org/resource/Muuto","Muuto"
"http://dbpedia.org/resource/Sagus_International","Sagus International"
"http://dbpedia.org/resource/2014_Women's_World_Wheelchair_Basketball_Championship_squads","2014 Women's World Wheelchair Basketball Championship squads"
"http://dbpedia.org/resource/Balloon_priest","Balloon priest"
"http://dbpedia.org/resource/Ballooning_at_the_1900_Summer_Olympics","Ballooning at the 1900 Summer Olympics"
"http://dbpedia.org/resource/Rosita_Jensen","Rosita Jensen"
"http://dbpedia.org/resource/Royale_Furniture_Holdings","Royale Furniture Holdings"
"http://dbpedia.org/resource/Collier_and_Plucknett","Collier and Plucknett"
"http://dbpedia.org/resource/Columbia_Manufacturing_Inc.","Columbia Manufacturing Inc."
"http://dbpedia.org/resource/Comforter","Comforter"
"http://dbpedia.org/resource/Computer_desk","Computer desk"
"http://dbpedia.org/resource/Concealed_hinge_jig","Concealed hinge jig"
"http://dbpedia.org/resource/Upholsterers_International_Union_of_North_America","Upholsterers International Union of North America"
"http://dbpedia.org/resource/Alples","Alples"
"http://dbpedia.org/resource/Alvar_Aalto","Alvar Aalto"
"http://dbpedia.org/resource/Amanda_Kotaja","Amanda Kotaja"
"http://dbpedia.org/resource/American_Woodmark","American Woodmark"
"http://dbpedia.org/resource/Andaseat","Andaseat"
"http://dbpedia.org/resource/André-Jacques_Garnerin","André-Jacques Garnerin"
"http://dbpedia.org/resource/A._Cutler_&_Son","A. Cutler & Son"
"http://dbpedia.org/resource/A_Frozen_Dream","A Frozen Dream"
"http://dbpedia.org/resource/Beebe_and_Runyan_Furniture_Showroom_and_Warehouse","Beebe and Runyan Furniture Showroom and Warehouse"
"http://dbpedia.org/resource/Ben_Rowlings","Ben Rowlings"
"http://dbpedia.org/resource/Bene_AG","Bene AG"
"http://dbpedia.org/resource/Bernhardt_Design","Bernhardt Design"
"http://dbpedia.org/resource/Beter_Bed","Beter Bed"
"http://dbpedia.org/resource/Bimaran_casket","Bimaran casket"
"http://dbpedia.org/resource/Charles_Rolls","Charles Rolls"
"http://dbpedia.org/resource/Charlotte_Perriand","Charlotte Perriand"
"http://dbpedia.org/resource/China_service_of_the_Lincoln_administration","China service of the Lincoln administration"
"http://dbpedia.org/resource/Chinese_Furniture_Museum","Chinese Furniture Museum"
"http://dbpedia.org/resource/Alexandre_Charpentier","Alexandre Charpentier"
"http://dbpedia.org/resource/Alexandre_de_Betak","Alexandre de Betak"
"http://dbpedia.org/resource/Forma_Ideale","Forma Ideale"
"http://dbpedia.org/resource/Francis_Crossley","Francis Crossley"
"http://dbpedia.org/resource/Frank_Everett","Frank Everett"
"http://dbpedia.org/resource/Furniture_Manufacturing_Eco_Museum_in_Tainan","Furniture Manufacturing Eco Museum in Tainan"
"http://dbpedia.org/resource/Bath_Cabinet_Makers","Bath Cabinet Makers"
"http://dbpedia.org/resource/Joël_Jeannot","Joël Jeannot"
"http://dbpedia.org/resource/Julien_Casoli","Julien Casoli"
"http://dbpedia.org/resource/Jørn_Kristensen","Jørn Kristensen"
"http://dbpedia.org/resource/Daniel_Marot","Daniel Marot"
"http://dbpedia.org/resource/Davenport_desk","Davenport desk"
"http://dbpedia.org/resource/Donghia","Donghia"
"http://dbpedia.org/resource/Door_chain","Door chain"
"http://dbpedia.org/resource/Door_closer","Door closer"
"http://dbpedia.org/resource/Door_furniture","Door furniture"
"http://dbpedia.org/resource/Door_handle","Door handle"
"http://dbpedia.org/resource/Door_handle_bacteria","Door handle bacteria"
"http://dbpedia.org/resource/Door_knocker","Door knocker"
"http://dbpedia.org/resource/Doorbell","Doorbell"
"http://dbpedia.org/resource/Doorstop","Doorstop"
"http://dbpedia.org/resource/Elizabeth_Hoare","Elizabeth Hoare"
"http://dbpedia.org/resource/National_Amalgamated_Furnishing_Trades_Association","National Amalgamated Furnishing Trades Association"
"http://dbpedia.org/resource/Sergio_Rodrigues_(architect)","Sergio Rodrigues (architect)"
"http://dbpedia.org/resource/Stretcher_(furniture)","Stretcher (furniture)"
"http://dbpedia.org/resource/Sussie_Pedersen","Sussie Pedersen"
"http://dbpedia.org/resource/Thomasville_Furniture_Industries","Thomasville Furniture Industries"
"http://dbpedia.org/resource/Gibbs_surround","Gibbs surround"
"http://dbpedia.org/resource/Gilles-Paul_Cauvet","Gilles-Paul Cauvet"
"http://dbpedia.org/resource/Gillows_of_Lancaster_and_London","Gillows of Lancaster and London"
"http://dbpedia.org/resource/Gufram","Gufram"
"http://dbpedia.org/resource/Lectern_desk","Lectern desk"
"http://dbpedia.org/resource/USM_Modular_Furniture","USM Modular Furniture"
"http://dbpedia.org/resource/Western_Heritage_Furniture","Western Heritage Furniture"
"http://dbpedia.org/resource/Writing_table","Writing table"
"http://dbpedia.org/resource/Vitsœ","Vitsœ"
"http://dbpedia.org/resource/Temahome","Temahome"
"http://dbpedia.org/resource/Vienna_Diptych","Vienna Diptych"
"http://dbpedia.org/resource/Wilfrid_de_Fonvielle","Wilfrid de Fonvielle"
"http://dbpedia.org/resource/Mount_Airy_Mantle_and_Table_Company","Mount Airy Mantle and Table Company"
"http://dbpedia.org/resource/Sarita_Handa","Sarita Handa"
"http://dbpedia.org/resource/Andrew_Mansioun","Andrew Mansioun"
"http://dbpedia.org/resource/André_Charles_Boulle","André Charles Boulle"
"http://dbpedia.org/resource/André_Groult","André Groult"
"http://dbpedia.org/resource/J.E._King_Manufacturing_Company","J.E. King Manufacturing Company"
"http://dbpedia.org/resource/Jacqueline_Lecoq","Jacqueline Lecoq"
"http://dbpedia.org/resource/Jacques-Étienne_Montgolfier","Jacques-Étienne Montgolfier"
"http://dbpedia.org/resource/Jacques_Charles","Jacques Charles"
"http://dbpedia.org/resource/James_Macdonald_(British_Army_officer)","James Macdonald (British Army officer)"
"http://dbpedia.org/resource/James_Templer_(balloon_aviator)","James Templer (balloon aviator)"
"http://dbpedia.org/resource/James_W._Ostrander","James W. Ostrander"
"http://dbpedia.org/resource/Bargueño_desk","Bargueño desk"
"http://dbpedia.org/resource/Basotho_blanket","Basotho blanket"
"http://dbpedia.org/resource/Christ_and_the_Virgin_Diptych","Christ and the Virgin Diptych"
"http://dbpedia.org/resource/Shinkot_casket","Shinkot casket"
"http://dbpedia.org/resource/Shōjirō_Ishibashi","Shōjirō Ishibashi"
"http://dbpedia.org/resource/SieMatic","SieMatic"
"http://dbpedia.org/resource/Silver_Reliquary_of_Indravarman","Silver Reliquary of Indravarman"
"http://dbpedia.org/resource/Courts_Malaysia","Courts Malaysia"
"http://dbpedia.org/resource/The_One_(company)","The One (company)"
"http://dbpedia.org/resource/Thomas_Elfe","Thomas Elfe"
"http://dbpedia.org/resource/Joaquim_Tenreiro","Joaquim Tenreiro"
"http://dbpedia.org/resource/Kartell","Kartell"
"http://dbpedia.org/resource/Lloyd_Loom","Lloyd Loom"
"http://dbpedia.org/resource/Slant_top_desk","Slant top desk"
"http://dbpedia.org/resource/Mortise_lock","Mortise lock"
"http://dbpedia.org/resource/Portable_desk","Portable desk"
"http://dbpedia.org/resource/Partners_desk","Partners desk"
"http://dbpedia.org/resource/Maurice_Mallet","Maurice Mallet"
"http://dbpedia.org/resource/Mechanical_desk","Mechanical desk"
"http://dbpedia.org/resource/Norwegian_Union_of_Wood_Industry_Workers","Norwegian Union of Wood Industry Workers"
"http://dbpedia.org/resource/Nowy_Styl","Nowy Styl"
"http://dbpedia.org/resource/Adam_Weisweiler","Adam Weisweiler"
"http://dbpedia.org/resource/Adam_and_Eve_(Cranach)","Adam and Eve (Cranach)"
"http://dbpedia.org/resource/Fabre_station","Fabre station"
"http://dbpedia.org/resource/Anne_Wafula_Strike","Anne Wafula Strike"
