"90film","name"
"http://dbpedia.org/resource/The_Air_Up_There","The Air Up There"
"http://dbpedia.org/resource/The_Basketball_Diaries_(film)","The Basketball Diaries (film)"
"http://dbpedia.org/resource/The_Best_Man_(1999_film)","The Best Man (1999 film)"
"http://dbpedia.org/resource/The_Bird_People_in_China","The Bird People in China"
"http://dbpedia.org/resource/The_Blue_Kite","The Blue Kite"
"http://dbpedia.org/resource/The_Blue_Villa","The Blue Villa"
"http://dbpedia.org/resource/The_Boys_(1998_film)","The Boys (1998 film)"
"http://dbpedia.org/resource/The_Chosen_One:_Legend_of_the_Raven","The Chosen One: Legend of the Raven"
"http://dbpedia.org/resource/The_Cider_House_Rules_(film)","The Cider House Rules (film)"
"http://dbpedia.org/resource/The_Cup_(1999_film)","The Cup (1999 film)"
"http://dbpedia.org/resource/The_Day_of_the_Beast","The Day of the Beast"
"http://dbpedia.org/resource/The_Day_of_the_Roses","The Day of the Roses"
"http://dbpedia.org/resource/The_Distinguished_Gentleman","The Distinguished Gentleman"
"http://dbpedia.org/resource/The_Heidi_Chronicles_(film)","The Heidi Chronicles (film)"
"http://dbpedia.org/resource/The_Hole_(1998_film)","The Hole (1998 film)"
"http://dbpedia.org/resource/The_Last_Contract","The Last Contract"
"http://dbpedia.org/resource/The_Last_Days_of_Disco","The Last Days of Disco"
"http://dbpedia.org/resource/The_Linguini_Incident","The Linguini Incident"
"http://dbpedia.org/resource/The_Man_Without_a_Face","The Man Without a Face"
"http://dbpedia.org/resource/The_Mod_Squad_(film)","The Mod Squad (film)"
"http://dbpedia.org/resource/The_NeverEnding_Story_III","The NeverEnding Story III"
"http://dbpedia.org/resource/The_Prophecy_II","The Prophecy II"
"http://dbpedia.org/resource/The_Quarrel","The Quarrel"
"http://dbpedia.org/resource/The_Ring_Virus","The Ring Virus"
"http://dbpedia.org/resource/The_Scarlet_Letter_(1995_film)","The Scarlet Letter (1995 film)"
"http://dbpedia.org/resource/The_Secret_of_NIMH_2:_Timmy_to_the_Rescue","The Secret of NIMH 2: Timmy to the Rescue"
"http://dbpedia.org/resource/The_Suburbans","The Suburbans"
"http://dbpedia.org/resource/The_Tune","The Tune"
"http://dbpedia.org/resource/The_Wild_East","The Wild East"
"http://dbpedia.org/resource/The_Wood","The Wood"
"http://dbpedia.org/resource/Theodore_Rex_(film)","Theodore Rex (film)"
"http://dbpedia.org/resource/Thiruda_Thiruda","Thiruda Thiruda"
"http://dbpedia.org/resource/Thunderheart","Thunderheart"
"http://dbpedia.org/resource/Timebomb_(1991_film)","Timebomb (1991 film)"
"http://dbpedia.org/resource/To_Die_For_(1994_film)","To Die For (1994 film)"
"http://dbpedia.org/resource/To_Grandmother's_House_We_Go","To Grandmother's House We Go"
"http://dbpedia.org/resource/To_the_Limit_(1995_film)","To the Limit (1995 film)"
"http://dbpedia.org/resource/Tricky_Brains","Tricky Brains"
"http://dbpedia.org/resource/Tube_Tales","Tube Tales"
"http://dbpedia.org/resource/Tumbleweeds_(1999_film)","Tumbleweeds (1999 film)"
"http://dbpedia.org/resource/Two_Small_Bodies","Two Small Bodies"
"http://dbpedia.org/resource/Ulysses'_Gaze","Ulysses' Gaze"
"http://dbpedia.org/resource/Untamed_Heart","Untamed Heart"
"http://dbpedia.org/resource/Vaalee_(1999_film)","Vaalee (1999 film)"
"http://dbpedia.org/resource/Vampire_in_Brooklyn","Vampire in Brooklyn"
"http://dbpedia.org/resource/Vegas_in_Space","Vegas in Space"
"http://dbpedia.org/resource/Wayward_Son","Wayward Son"
"http://dbpedia.org/resource/West_Beirut_(film)","West Beirut (film)"
"http://dbpedia.org/resource/Why_Do_Fools_Fall_in_Love_(film)","Why Do Fools Fall in Love (film)"
"http://dbpedia.org/resource/Wing_Chun_(film)","Wing Chun (film)"
"http://dbpedia.org/resource/Witness_to_the_Execution","Witness to the Execution"
"http://dbpedia.org/resource/Wyatt_Earp_(film)","Wyatt Earp (film)"
"http://dbpedia.org/resource/Xiu_Xiu:_The_Sent_Down_Girl","Xiu Xiu: The Sent Down Girl"
"http://dbpedia.org/resource/You_Lucky_Dog","You Lucky Dog"
"http://dbpedia.org/resource/301,_302","301, 302"
"http://dbpedia.org/resource/3_Ninjas_Kick_Back","3 Ninjas Kick Back"
"http://dbpedia.org/resource/A_Christmas_Carol_(1999_film)","A Christmas Carol (1999 film)"
"http://dbpedia.org/resource/A_Little_Princess_(1995_film)","A Little Princess (1995 film)"
"http://dbpedia.org/resource/A_Midnight_Clear","A Midnight Clear"
"http://dbpedia.org/resource/A_Perfect_World","A Perfect World"
"http://dbpedia.org/resource/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies","A Personal Journey with Martin Scorsese Through American Movies"
"http://dbpedia.org/resource/Abraxas,_Guardian_of_the_Universe","Abraxas, Guardian of the Universe"
"http://dbpedia.org/resource/Ad_Fundum","Ad Fundum"
"http://dbpedia.org/resource/At_the_End_of_the_Day:_The_Sue_Rodriguez_Story","At the End of the Day: The Sue Rodriguez Story"
"http://dbpedia.org/resource/Better_Than_Chocolate","Better Than Chocolate"
"http://dbpedia.org/resource/Alvin_and_the_Chipmunks_Meet_Frankenstein","Alvin and the Chipmunks Meet Frankenstein"
"http://dbpedia.org/resource/Amarkalam","Amarkalam"
"http://dbpedia.org/resource/An_Affair","An Affair"
"http://dbpedia.org/resource/Angela's_Ashes_(film)","Angela's Ashes (film)"
"http://dbpedia.org/resource/Another_Day_in_Paradise_(film)","Another Day in Paradise (film)"
"http://dbpedia.org/resource/Another_You","Another You"
"http://dbpedia.org/resource/Assassins_(1995_film)","Assassins (1995 film)"
"http://dbpedia.org/resource/Attack_of_the_60_Foot_Centerfold","Attack of the 60 Foot Centerfold"
"http://dbpedia.org/resource/Autumn_Moon","Autumn Moon"
"http://dbpedia.org/resource/Babylon_5:_The_River_of_Souls","Babylon 5: The River of Souls"
"http://dbpedia.org/resource/Bad_Golf_Made_Easier","Bad Golf Made Easier"
"http://dbpedia.org/resource/Baywatch_the_Movie:_Forbidden_Paradise","Baywatch the Movie: Forbidden Paradise"
"http://dbpedia.org/resource/Bells_from_the_Deep","Bells from the Deep"
"http://dbpedia.org/resource/Bellyfruit","Bellyfruit"
"http://dbpedia.org/resource/Better_Living_Through_Circuitry","Better Living Through Circuitry"
"http://dbpedia.org/resource/Birdcage_Inn","Birdcage Inn"
"http://dbpedia.org/resource/Blown_Away_(1993_film)","Blown Away (1993 film)"
"http://dbpedia.org/resource/Bougainville_–_Our_Island_Our_Fight","Bougainville – Our Island Our Fight"
"http://dbpedia.org/resource/Breakfast_of_Champions_(film)","Breakfast of Champions (film)"
"http://dbpedia.org/resource/Bullet_Ballet","Bullet Ballet"
"http://dbpedia.org/resource/Career_Opportunities_(film)","Career Opportunities (film)"
"http://dbpedia.org/resource/Carl_Th._Dreyer:_My_Metier","Carl Th. Dreyer: My Metier"
"http://dbpedia.org/resource/Christmas_in_August","Christmas in August"
"http://dbpedia.org/resource/Cigarettes_&_Coffee","Cigarettes & Coffee"
"http://dbpedia.org/resource/Claudine's_Return","Claudine's Return"
"http://dbpedia.org/resource/Clifford_(film)","Clifford (film)"
"http://dbpedia.org/resource/Coming_Soon_(1999_film)","Coming Soon (1999 film)"
"http://dbpedia.org/resource/Crazy_(1999_film)","Crazy (1999 film)"
"http://dbpedia.org/resource/Dad_Savage","Dad Savage"
"http://dbpedia.org/resource/Darkness_Falls_(1999_film)","Darkness Falls (1999 film)"
"http://dbpedia.org/resource/Dennis_the_Menace_(film)","Dennis the Menace (film)"
"http://dbpedia.org/resource/Dillinger_(1991_film)","Dillinger (1991 film)"
"http://dbpedia.org/resource/Don't_Look_Under_the_Bed","Don't Look Under the Bed"
"http://dbpedia.org/resource/Doppelganger_(1993_film)","Doppelganger (1993 film)"
"http://dbpedia.org/resource/Dream_Machine_(film)","Dream Machine (film)"
"http://dbpedia.org/resource/Dream_a_Little_Dream_2","Dream a Little Dream 2"
"http://dbpedia.org/resource/Drive_Me_Crazy","Drive Me Crazy"
"http://dbpedia.org/resource/Eggs_(film)","Eggs (film)"
"http://dbpedia.org/resource/Everynight_..._Everynight","Everynight ... Everynight"
"http://dbpedia.org/resource/F.T.W._(film)","F.T.W. (film)"
"http://dbpedia.org/resource/Faraway,_So_Close!","Faraway, So Close!"
"http://dbpedia.org/resource/Fast_Getaway","Fast Getaway"
"http://dbpedia.org/resource/Fast_Getaway_II","Fast Getaway II"
"http://dbpedia.org/resource/Father_of_the_Bride_Part_II","Father of the Bride Part II"
"http://dbpedia.org/resource/Felicia's_Journey_(film)","Felicia's Journey (film)"
"http://dbpedia.org/resource/Forces_of_Nature_(1999_film)","Forces of Nature (1999 film)"
"http://dbpedia.org/resource/Forever_Mine","Forever Mine"
"http://dbpedia.org/resource/From_Dusk_Till_Dawn_2:_Texas_Blood_Money","From Dusk Till Dawn 2: Texas Blood Money"
"http://dbpedia.org/resource/From_Dusk_Till_Dawn_3:_The_Hangman's_Daughter","From Dusk Till Dawn 3: The Hangman's Daughter"
"http://dbpedia.org/resource/Genius_(1999_film)","Genius (1999 film)"
"http://dbpedia.org/resource/Ghost_in_the_Shell_(1995_film)","Ghost in the Shell (1995 film)"
"http://dbpedia.org/resource/Girl,_Interrupted_(film)","Girl, Interrupted (film)"
"http://dbpedia.org/resource/Green_Snake_(film)","Green Snake (film)"
"http://dbpedia.org/resource/Hammers_Over_the_Anvil","Hammers Over the Anvil"
"http://dbpedia.org/resource/Hated:_GG_Allin_and_the_Murder_Junkies","Hated: GG Allin and the Murder Junkies"
"http://dbpedia.org/resource/Hellraiser_III:_Hell_on_Earth","Hellraiser III: Hell on Earth"
"http://dbpedia.org/resource/Holy_Man","Holy Man"
"http://dbpedia.org/resource/Horse_Sense","Horse Sense"
"http://dbpedia.org/resource/Howling:_New_Moon_Rising","Howling: New Moon Rising"
"http://dbpedia.org/resource/I_Don't_Kiss","I Don't Kiss"
"http://dbpedia.org/resource/I_Stand_Alone_(film)","I Stand Alone (film)"
"http://dbpedia.org/resource/In_God's_Hands_(film)","In God's Hands (film)"
"http://dbpedia.org/resource/In_the_Heat_of_the_Sun","In the Heat of the Sun"
"http://dbpedia.org/resource/Interview_with_the_Vampire_(film)","Interview with the Vampire (film)"
"http://dbpedia.org/resource/Iron_&_Silk_(film)","Iron & Silk (film)"
"http://dbpedia.org/resource/It's_the_Rage_(film)","It's the Rage (film)"
"http://dbpedia.org/resource/It_Came_from_the_Sky","It Came from the Sky"
"http://dbpedia.org/resource/Ivory_Tower_(1998_film)","Ivory Tower (1998 film)"
"http://dbpedia.org/resource/Jack_and_Sarah","Jack and Sarah"
"http://dbpedia.org/resource/Jack_the_Bear","Jack the Bear"
"http://dbpedia.org/resource/Jakob_the_Liar","Jakob the Liar"
"http://dbpedia.org/resource/Jawbreaker_(film)","Jawbreaker (film)"
"http://dbpedia.org/resource/Jennifer_8","Jennifer 8"
"http://dbpedia.org/resource/Jinnah_(film)","Jinnah (film)"
"http://dbpedia.org/resource/Jumanji","Jumanji"
"http://dbpedia.org/resource/Kamen_Rider_ZO","Kamen Rider ZO"
"http://dbpedia.org/resource/Katasumi_and_4444444444","Katasumi and 4444444444"
"http://dbpedia.org/resource/La_Belle_Noiseuse","La Belle Noiseuse"
"http://dbpedia.org/resource/Ladybugs_(film)","Ladybugs (film)"
"http://dbpedia.org/resource/Le_Radeau_de_la_Méduse_(film)","Le Radeau de la Méduse (film)"
"http://dbpedia.org/resource/Leap_of_Faith_(film)","Leap of Faith (film)"
"http://dbpedia.org/resource/Les_Amants_du_Pont-Neuf","Les Amants du Pont-Neuf"
"http://dbpedia.org/resource/Life_Stinks","Life Stinks"
"http://dbpedia.org/resource/Live_Nude_Girls","Live Nude Girls"
"http://dbpedia.org/resource/Made_in_America_(1993_film)","Made in America (1993 film)"
"http://dbpedia.org/resource/Major_League_II","Major League II"
"http://dbpedia.org/resource/Man_of_the_House_(1995_film)","Man of the House (1995 film)"
"http://dbpedia.org/resource/Memento_Mori_(film)","Memento Mori (film)"
"http://dbpedia.org/resource/Midaq_Alley","Midaq Alley"
"http://dbpedia.org/resource/Miss_Julie_(1999_film)","Miss Julie (1999 film)"
"http://dbpedia.org/resource/Mohra","Mohra"
"http://dbpedia.org/resource/Money_for_Nothing_(1993_film)","Money for Nothing (1993 film)"
"http://dbpedia.org/resource/Music_from_Another_Room_(film)","Music from Another Room (film)"
"http://dbpedia.org/resource/My_Neighbors_the_Yamadas","My Neighbors the Yamadas"
"http://dbpedia.org/resource/Necessary_Roughness_(film)","Necessary Roughness (film)"
"http://dbpedia.org/resource/No_Skin_Off_My_Ass","No Skin Off My Ass"
"http://dbpedia.org/resource/Oh,_What_a_Night_(1992_film)","Oh, What a Night (1992 film)"
"http://dbpedia.org/resource/Olympia_(1998_film)","Olympia (1998 film)"
"http://dbpedia.org/resource/One_Survivor_Remembers","One Survivor Remembers"
"http://dbpedia.org/resource/Out_on_a_Limb_(1992_film)","Out on a Limb (1992 film)"
"http://dbpedia.org/resource/Oxygen_(1999_film)","Oxygen (1999 film)"
"http://dbpedia.org/resource/Patriot_Games_(film)","Patriot Games (film)"
"http://dbpedia.org/resource/Persuasion_(1995_film)","Persuasion (1995 film)"
"http://dbpedia.org/resource/Phantasm_III:_Lord_of_the_Dead","Phantasm III: Lord of the Dead"
"http://dbpedia.org/resource/Phantasm_IV:_Oblivion","Phantasm IV: Oblivion"
"http://dbpedia.org/resource/Piranha_(1995_film)","Piranha (1995 film)"
"http://dbpedia.org/resource/Postmortem_(1998_film)","Postmortem (1998 film)"
"http://dbpedia.org/resource/Prayer_of_the_Rollerboys","Prayer of the Rollerboys"
"http://dbpedia.org/resource/Public_Access","Public Access"
"http://dbpedia.org/resource/Rain_Without_Thunder","Rain Without Thunder"
"http://dbpedia.org/resource/Raising_Cain","Raising Cain"
"http://dbpedia.org/resource/Remote_Control_(1992_film)","Remote Control (1992 film)"
"http://dbpedia.org/resource/Return_to_Frogtown","Return to Frogtown"
"http://dbpedia.org/resource/Return_to_Paradise_(1998_film)","Return to Paradise (1998 film)"
"http://dbpedia.org/resource/Road_Rage_(film)","Road Rage (film)"
"http://dbpedia.org/resource/Ruby_(1992_film)","Ruby (1992 film)"
"http://dbpedia.org/resource/Samantha_(film)","Samantha (film)"
"http://dbpedia.org/resource/Scenes_from_a_Mall","Scenes from a Mall"
"http://dbpedia.org/resource/Seasons_of_Giving","Seasons of Giving"
"http://dbpedia.org/resource/Seopyeonje","Seopyeonje"
"http://dbpedia.org/resource/Shatter_Dead","Shatter Dead"
"http://dbpedia.org/resource/Shattered_(1991_film)","Shattered (1991 film)"
"http://dbpedia.org/resource/Shot_Through_the_Heart","Shot Through the Heart"
"http://dbpedia.org/resource/Simon_Sez","Simon Sez"
"http://dbpedia.org/resource/Slam_(1998_film)","Slam (1998 film)"
"http://dbpedia.org/resource/Son_in_Law","Son in Law"
"http://dbpedia.org/resource/Southie_(film)","Southie (film)"
"http://dbpedia.org/resource/Speedway_Junky","Speedway Junky"
"http://dbpedia.org/resource/Subspecies_(film_series)","Subspecies (film series)"
"http://dbpedia.org/resource/Surviving_the_Game","Surviving the Game"
"http://dbpedia.org/resource/Swordsman_II","Swordsman II"
"http://dbpedia.org/resource/Sólo_con_tu_pareja","Sólo con tu pareja"
"http://dbpedia.org/resource/Sökarna","Sökarna"
"http://dbpedia.org/resource/Talkin'_Dirty_After_Dark","Talkin' Dirty After Dark"
"http://dbpedia.org/resource/Tell_Me_Something","Tell Me Something"
"http://dbpedia.org/resource/Temmink:_The_Ultimate_Fight","Temmink: The Ultimate Fight"
"http://dbpedia.org/resource/The_Addiction","The Addiction"
"http://dbpedia.org/resource/The_Baby_of_Mâcon","The Baby of Mâcon"
"http://dbpedia.org/resource/The_Bachelor_(1999_film)","The Bachelor (1999 film)"
"http://dbpedia.org/resource/The_Chase_(1994_film)","The Chase (1994 film)"
"http://dbpedia.org/resource/The_Crimson_Code","The Crimson Code"
"http://dbpedia.org/resource/The_Doctor_(1991_film)","The Doctor (1991 film)"
"http://dbpedia.org/resource/The_Dreamlife_of_Angels","The Dreamlife of Angels"
"http://dbpedia.org/resource/The_General_(1998_film)","The General (1998 film)"
"http://dbpedia.org/resource/The_Hi-Line","The Hi-Line"
"http://dbpedia.org/resource/The_Impostors","The Impostors"
"http://dbpedia.org/resource/The_Lake_(1998_film)","The Lake (1998 film)"
"http://dbpedia.org/resource/The_Land_Before_Time_VI:_The_Secret_of_Saurus_Rock","The Land Before Time VI: The Secret of Saurus Rock"
"http://dbpedia.org/resource/The_Longest_Nite","The Longest Nite"
"http://dbpedia.org/resource/The_Patriot_(1998_film)","The Patriot (1998 film)"
"http://dbpedia.org/resource/The_Power_Within_(1995_film)","The Power Within (1995 film)"
"http://dbpedia.org/resource/The_Private_Eye_Blues","The Private Eye Blues"
"http://dbpedia.org/resource/The_Program_(1993_film)","The Program (1993 film)"
"http://dbpedia.org/resource/The_Quiet_Family","The Quiet Family"
"http://dbpedia.org/resource/The_Road_Home_(1999_film)","The Road Home (1999 film)"
"http://dbpedia.org/resource/The_Silence_of_the_Hams","The Silence of the Hams"
"http://dbpedia.org/resource/The_Virgin_Suicides_(film)","The Virgin Suicides (film)"
"http://dbpedia.org/resource/The_Wonderful_Horrible_Life_of_Leni_Riefenstahl","The Wonderful Horrible Life of Leni Riefenstahl"
"http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead","Things to Do in Denver When You're Dead"
"http://dbpedia.org/resource/Three_of_Hearts_(1993_film)","Three of Hearts (1993 film)"
"http://dbpedia.org/resource/Thumbelina_(1994_film)","Thumbelina (1994 film)"
"http://dbpedia.org/resource/Time_Regained_(film)","Time Regained (film)"
"http://dbpedia.org/resource/Tokyo_Fist","Tokyo Fist"
"http://dbpedia.org/resource/Trinity_and_Beyond","Trinity and Beyond"
"http://dbpedia.org/resource/True_Crime_(1999_film)","True Crime (1999 film)"
"http://dbpedia.org/resource/Truman_(1995_film)","Truman (1995 film)"
"http://dbpedia.org/resource/Tuvalu_(film)","Tuvalu (film)"
"http://dbpedia.org/resource/Undercover_Blues","Undercover Blues"
"http://dbpedia.org/resource/Virus_(1999_film)","Virus (1999 film)"
"http://dbpedia.org/resource/Waking_Ned","Waking Ned"
"http://dbpedia.org/resource/Whispering_Corridors","Whispering Corridors"
"http://dbpedia.org/resource/White_Sands_(film)","White Sands (film)"
"http://dbpedia.org/resource/White_Valentine","White Valentine"
"http://dbpedia.org/resource/Whore_(1991_film)","Whore (1991 film)"
"http://dbpedia.org/resource/Wind_(1992_film)","Wind (1992 film)"
"http://dbpedia.org/resource/You_So_Crazy","You So Crazy"
"http://dbpedia.org/resource/Zero_Effect","Zero Effect"
"http://dbpedia.org/resource/Augustin,_King_of_Kung-Fu","Augustin, King of Kung-Fu"
"http://dbpedia.org/resource/The_Long_Day_Closes_(film)","The Long Day Closes (film)"
"http://dbpedia.org/resource/Murder_in_the_First_(film)","Murder in the First (film)"
"http://dbpedia.org/resource/Snake_Eyes_(1998_film)","Snake Eyes (1998 film)"
"http://dbpedia.org/resource/The_Leader,_His_Driver_and_the_Driver's_Wife","The Leader, His Driver and the Driver's Wife"
"http://dbpedia.org/resource/Tracking_Down_Maggie","Tracking Down Maggie"
"http://dbpedia.org/resource/Final_Cut_(1998_film)","Final Cut (1998 film)"
"http://dbpedia.org/resource/The_Vivero_Letter","The Vivero Letter"
"http://dbpedia.org/resource/2001:_Do_Hazaar_Ek","2001: Do Hazaar Ek"
