"veg","name"
"http://dbpedia.org/resource/Glycine_max","Glycine max"
"http://dbpedia.org/resource/Helianthus_annuus","Helianthus annuus"
"http://dbpedia.org/resource/Miso","Miso"
"http://dbpedia.org/resource/Olive_oil","Olive oil"
"http://dbpedia.org/resource/Palm_oil","Palm oil"
"http://dbpedia.org/resource/Reynoutria_japonica","Reynoutria japonica"
"http://dbpedia.org/resource/Soy_sauce","Soy sauce"
"http://dbpedia.org/resource/Soybean","Soybean"
"http://dbpedia.org/resource/Spearmint","Spearmint"
"http://dbpedia.org/resource/Sweet_potato","Sweet potato"
"http://dbpedia.org/resource/Tabasco_sauce","Tabasco sauce"
"http://dbpedia.org/resource/Corn_soup","Corn soup"
"http://dbpedia.org/resource/Fish_and_chips","Fish and chips"
"http://dbpedia.org/resource/Guar","Guar"
"http://dbpedia.org/resource/Horseradish","Horseradish"
"http://dbpedia.org/resource/Humulus","Humulus"
"http://dbpedia.org/resource/Kava","Kava"
"http://dbpedia.org/resource/Onion","Onion"
"http://dbpedia.org/resource/Plantago","Plantago"
"http://dbpedia.org/resource/Scoville_scale","Scoville scale"
"http://dbpedia.org/resource/Shallot","Shallot"
"http://dbpedia.org/resource/Sugar_beet","Sugar beet"
"http://dbpedia.org/resource/Turnip","Turnip"
"http://dbpedia.org/resource/Aioli","Aioli"
"http://dbpedia.org/resource/Breadfruit","Breadfruit"
"http://dbpedia.org/resource/Cabbage","Cabbage"
"http://dbpedia.org/resource/Cabbage_Patch_Kids","Cabbage Patch Kids"
"http://dbpedia.org/resource/Cashew","Cashew"
"http://dbpedia.org/resource/Cassava","Cassava"
"http://dbpedia.org/resource/Chickpea","Chickpea"
"http://dbpedia.org/resource/Colocasia_esculenta","Colocasia esculenta"
"http://dbpedia.org/resource/Edamame","Edamame"
"http://dbpedia.org/resource/Infant_formula","Infant formula"
"http://dbpedia.org/resource/Lettuce","Lettuce"
"http://dbpedia.org/resource/Pea","Pea"
"http://dbpedia.org/resource/Peanut","Peanut"
"http://dbpedia.org/resource/Quinoa","Quinoa"
"http://dbpedia.org/resource/Rhubarb","Rhubarb"
"http://dbpedia.org/resource/Black_pepper","Black pepper"
"http://dbpedia.org/resource/Cedar_oil","Cedar oil"
"http://dbpedia.org/resource/Hiyayakko","Hiyayakko"
"http://dbpedia.org/resource/Hong_dou_tang","Hong dou tang"
"http://dbpedia.org/resource/Miso_soup","Miso soup"
"http://dbpedia.org/resource/Raclette","Raclette"
"http://dbpedia.org/resource/Salsa_criolla","Salsa criolla"
"http://dbpedia.org/resource/Succotash","Succotash"
"http://dbpedia.org/resource/Anethole","Anethole"
"http://dbpedia.org/resource/Arachis_hypogaea","Arachis hypogaea"
"http://dbpedia.org/resource/Boca_Burger","Boca Burger"
"http://dbpedia.org/resource/Chayote","Chayote"
"http://dbpedia.org/resource/Douchi","Douchi"
"http://dbpedia.org/resource/Douhua","Douhua"
"http://dbpedia.org/resource/Eleocharis_dulcis","Eleocharis dulcis"
"http://dbpedia.org/resource/Fava_bean","Fava bean"
"http://dbpedia.org/resource/Fluffernutter","Fluffernutter"
"http://dbpedia.org/resource/Ghormeh_sabzi","Ghormeh sabzi"
"http://dbpedia.org/resource/Green_bean","Green bean"
"http://dbpedia.org/resource/Lauric_acid","Lauric acid"
"http://dbpedia.org/resource/Lay's","Lay's"
"http://dbpedia.org/resource/New_Hampshire_Pumpkin_Festival","New Hampshire Pumpkin Festival"
"http://dbpedia.org/resource/Palm_kernel_oil","Palm kernel oil"
"http://dbpedia.org/resource/Panax_ginseng","Panax ginseng"
"http://dbpedia.org/resource/Peter_Pan_(peanut_butter)","Peter Pan (peanut butter)"
"http://dbpedia.org/resource/President's_Choice","President's Choice"
"http://dbpedia.org/resource/Reese's_Peanut_Butter_Cups","Reese's Peanut Butter Cups"
"http://dbpedia.org/resource/Ruffles_(potato_chips)","Ruffles (potato chips)"
"http://dbpedia.org/resource/Sime_Darby","Sime Darby"
"http://dbpedia.org/resource/Sir_Charles_Trevelyan,_1st_Baronet","Sir Charles Trevelyan, 1st Baronet"
"http://dbpedia.org/resource/Skyline_Chili","Skyline Chili"
"http://dbpedia.org/resource/Take_5_(candy)","Take 5 (candy)"
"http://dbpedia.org/resource/Water_spinach","Water spinach"
"http://dbpedia.org/resource/Zagnut","Zagnut"
"http://dbpedia.org/resource/Acorn_squash","Acorn squash"
"http://dbpedia.org/resource/Aframomum_melegueta","Aframomum melegueta"
"http://dbpedia.org/resource/Chili_con_carne","Chili con carne"
"http://dbpedia.org/resource/Daylily","Daylily"
"http://dbpedia.org/resource/Essential_oil","Essential oil"
"http://dbpedia.org/resource/Fenugreek","Fenugreek"
"http://dbpedia.org/resource/Garlic_press","Garlic press"
"http://dbpedia.org/resource/Gumbo","Gumbo"
"http://dbpedia.org/resource/Lavender_oil","Lavender oil"
"http://dbpedia.org/resource/Linseed_oil","Linseed oil"
"http://dbpedia.org/resource/Mesquite","Mesquite"
"http://dbpedia.org/resource/Patchouli","Patchouli"
"http://dbpedia.org/resource/Peanut_butter","Peanut butter"
"http://dbpedia.org/resource/Potato_pancake","Potato pancake"
"http://dbpedia.org/resource/Refried_beans","Refried beans"
"http://dbpedia.org/resource/Sprouting","Sprouting"
"http://dbpedia.org/resource/Tempeh","Tempeh"
"http://dbpedia.org/resource/Textured_vegetable_protein","Textured vegetable protein"
"http://dbpedia.org/resource/The_Fields_of_Athenry","The Fields of Athenry"
"http://dbpedia.org/resource/Vicia_faba","Vicia faba"
"http://dbpedia.org/resource/Carob","Carob"
"http://dbpedia.org/resource/Cucurbita_pepo","Cucurbita pepo"
"http://dbpedia.org/resource/Elaeis","Elaeis"
"http://dbpedia.org/resource/Hemp_oil","Hemp oil"
"http://dbpedia.org/resource/Jute","Jute"
"http://dbpedia.org/resource/Mangelwurzel","Mangelwurzel"
"http://dbpedia.org/resource/Parsnip","Parsnip"
"http://dbpedia.org/resource/Phytolacca","Phytolacca"
"http://dbpedia.org/resource/Pringlea","Pringlea"
"http://dbpedia.org/resource/Beetroot","Beetroot"
"http://dbpedia.org/resource/Betel","Betel"
"http://dbpedia.org/resource/Blighia_sapida","Blighia sapida"
"http://dbpedia.org/resource/Broccoflower","Broccoflower"
"http://dbpedia.org/resource/Citron","Citron"
"http://dbpedia.org/resource/Colorado_potato_beetle","Colorado potato beetle"
"http://dbpedia.org/resource/Endive","Endive"
"http://dbpedia.org/resource/Helicoverpa_zea","Helicoverpa zea"
"http://dbpedia.org/resource/Momordica_charantia","Momordica charantia"
"http://dbpedia.org/resource/Nattō","Nattō"
"http://dbpedia.org/resource/Vampire_pumpkins_and_watermelons","Vampire pumpkins and watermelons"
"http://dbpedia.org/resource/Allium_tricoccum","Allium tricoccum"
"http://dbpedia.org/resource/Boiled_peanuts","Boiled peanuts"
"http://dbpedia.org/resource/Butter_chicken","Butter chicken"
"http://dbpedia.org/resource/Cottonseed_oil","Cottonseed oil"
"http://dbpedia.org/resource/Feijoada","Feijoada"
"http://dbpedia.org/resource/Filé_powder","Filé powder"
"http://dbpedia.org/resource/Potato_masher","Potato masher"
"http://dbpedia.org/resource/Three_Sisters_tomato","Three Sisters tomato"
"http://dbpedia.org/resource/Tragopogon_porrifolius","Tragopogon porrifolius"
"http://dbpedia.org/resource/Búfalo","Búfalo"
"http://dbpedia.org/resource/Cheonggukjang","Cheonggukjang"
"http://dbpedia.org/resource/Kapok_seed_oil","Kapok seed oil"
"http://dbpedia.org/resource/Killer_Tomatoes_Strike_Back","Killer Tomatoes Strike Back"
"http://dbpedia.org/resource/Mango_oil","Mango oil"
"http://dbpedia.org/resource/Mollete","Mollete"
"http://dbpedia.org/resource/Mr._Potato_Head_(Toy_Story)","Mr. Potato Head (Toy Story)"
"http://dbpedia.org/resource/Salsola_komarovii","Salsola komarovii"
"http://dbpedia.org/resource/Thai_curry","Thai curry"
"http://dbpedia.org/resource/Tofutti","Tofutti"
"http://dbpedia.org/resource/Banana_pepper","Banana pepper"
"http://dbpedia.org/resource/Grosse_Isle","Grosse Isle"
"http://dbpedia.org/resource/Hostess_Potato_Chips","Hostess Potato Chips"
"http://dbpedia.org/resource/Jeanie_Johnston","Jeanie Johnston"
"http://dbpedia.org/resource/Malaysian_Palm_Oil_Board","Malaysian Palm Oil Board"
"http://dbpedia.org/resource/Medusa_pepper","Medusa pepper"
"http://dbpedia.org/resource/Miss_Vickie's","Miss Vickie's"
"http://dbpedia.org/resource/Mortgage_Lifter","Mortgage Lifter"
"http://dbpedia.org/resource/Salim_Group","Salim Group"
"http://dbpedia.org/resource/San_Marzano_tomato","San Marzano tomato"
"http://dbpedia.org/resource/Soy_molasses","Soy molasses"
"http://dbpedia.org/resource/Vernolic_acid","Vernolic acid"
"http://dbpedia.org/resource/Basella_alba","Basella alba"
"http://dbpedia.org/resource/Brunswick_stew","Brunswick stew"
"http://dbpedia.org/resource/Chip_butty","Chip butty"
"http://dbpedia.org/resource/Fasolada","Fasolada"
"http://dbpedia.org/resource/Indian_lettuce","Indian lettuce"
"http://dbpedia.org/resource/Ipomoea_aquatica","Ipomoea aquatica"
"http://dbpedia.org/resource/Pease_pudding","Pease pudding"
"http://dbpedia.org/resource/Taro","Taro"
"http://dbpedia.org/resource/Zanthoxylum","Zanthoxylum"
"http://dbpedia.org/resource/Allium_denticulatum","Allium denticulatum"
"http://dbpedia.org/resource/Baingan_bharta","Baingan bharta"
"http://dbpedia.org/resource/Deforestation_in_Colombia","Deforestation in Colombia"
"http://dbpedia.org/resource/Hobak-juk","Hobak-juk"
"http://dbpedia.org/resource/Kyopolou","Kyopolou"
"http://dbpedia.org/resource/Lemon_drop_pepper","Lemon drop pepper"
"http://dbpedia.org/resource/Marcellus_Gilmore_Edson","Marcellus Gilmore Edson"
"http://dbpedia.org/resource/Piquillo_pepper","Piquillo pepper"
"http://dbpedia.org/resource/Yeonpo-tang","Yeonpo-tang"
"http://dbpedia.org/resource/AAK_(company)","AAK (company)"
"http://dbpedia.org/resource/Chipman_Potato_House","Chipman Potato House"
"http://dbpedia.org/resource/Elenolic_acid","Elenolic acid"
"http://dbpedia.org/resource/Fresno_chile","Fresno chile"
"http://dbpedia.org/resource/Heinz_Baked_Beans","Heinz Baked Beans"
"http://dbpedia.org/resource/Liangfen","Liangfen"
"http://dbpedia.org/resource/Microdochium_dimerum","Microdochium dimerum"
"http://dbpedia.org/resource/United_Africa_Company","United Africa Company"
"http://dbpedia.org/resource/Wright_Potato_House","Wright Potato House"
"http://dbpedia.org/resource/Amurca","Amurca"
"http://dbpedia.org/resource/Canned_tomato","Canned tomato"
"http://dbpedia.org/resource/Copaiba","Copaiba"
"http://dbpedia.org/resource/Inga_feuilleei","Inga feuilleei"
"http://dbpedia.org/resource/Mikesell's","Mikesell's"
"http://dbpedia.org/resource/Sagittaria_sagittifolia","Sagittaria sagittifolia"
"http://dbpedia.org/resource/Skirlie","Skirlie"
"http://dbpedia.org/resource/Taho","Taho"
"http://dbpedia.org/resource/Tomato_soup","Tomato soup"
"http://dbpedia.org/resource/Zapp's","Zapp's"
"http://dbpedia.org/resource/United_Plantations","United Plantations"
"http://dbpedia.org/resource/VeggieTales_in_the_House","VeggieTales in the House"
"http://dbpedia.org/resource/Allium_ochotense","Allium ochotense"
"http://dbpedia.org/resource/Directorate_of_Groundnut_Research","Directorate of Groundnut Research"
"http://dbpedia.org/resource/Justin's","Justin's"
"http://dbpedia.org/resource/New_Mexico_chile","New Mexico chile"
"http://dbpedia.org/resource/Sojaprotein","Sojaprotein"
"http://dbpedia.org/resource/2006_Southeast_Asian_haze","2006 Southeast Asian haze"
"http://dbpedia.org/resource/Amaranthus_acanthochiton","Amaranthus acanthochiton"
"http://dbpedia.org/resource/Amur_cork_tree_fruit_oil","Amur cork tree fruit oil"
"http://dbpedia.org/resource/Carrot","Carrot"
"http://dbpedia.org/resource/Celosia_trigyna","Celosia trigyna"
"http://dbpedia.org/resource/Donkey_Cabbages","Donkey Cabbages"
"http://dbpedia.org/resource/Jenderata_Estate","Jenderata Estate"
"http://dbpedia.org/resource/Naga_Morich","Naga Morich"
"http://dbpedia.org/resource/Phytophthora_sojae","Phytophthora sojae"
"http://dbpedia.org/resource/Piper_longum","Piper longum"
"http://dbpedia.org/resource/Prune_kernel_oil","Prune kernel oil"
"http://dbpedia.org/resource/Rose_hip_seed_oil","Rose hip seed oil"
"http://dbpedia.org/resource/Sea_buckthorn_oil","Sea buckthorn oil"
"http://dbpedia.org/resource/Snowball_seed_oil","Snowball seed oil"
"http://dbpedia.org/resource/Sorrel_soup","Sorrel soup"
"http://dbpedia.org/resource/Tonka_bean_oil","Tonka bean oil"
"http://dbpedia.org/resource/Wheat_germ_oil","Wheat germ oil"
"http://dbpedia.org/resource/Allium_cristophii","Allium cristophii"
"http://dbpedia.org/resource/Allium_giganteum","Allium giganteum"
"http://dbpedia.org/resource/Asplenium_bulbiferum","Asplenium bulbiferum"
"http://dbpedia.org/resource/Beer_Chips","Beer Chips"
"http://dbpedia.org/resource/Chairo_(stew)","Chairo (stew)"
"http://dbpedia.org/resource/Gem_squash","Gem squash"
"http://dbpedia.org/resource/Laverbread","Laverbread"
"http://dbpedia.org/resource/Pediomelum_cuspidatum","Pediomelum cuspidatum"
"http://dbpedia.org/resource/Reynoutria_sachalinensis","Reynoutria sachalinensis"
"http://dbpedia.org/resource/Stigmatomycosis","Stigmatomycosis"
"http://dbpedia.org/resource/Taraxacum_officinale","Taraxacum officinale"
"http://dbpedia.org/resource/Athelia_rolfsii","Athelia rolfsii"
"http://dbpedia.org/resource/Canavalia_gladiata","Canavalia gladiata"
"http://dbpedia.org/resource/Clapshot","Clapshot"
"http://dbpedia.org/resource/Corn_relish","Corn relish"
"http://dbpedia.org/resource/Cucurbita_maxima","Cucurbita maxima"
"http://dbpedia.org/resource/Flowering_tea","Flowering tea"
"http://dbpedia.org/resource/Gibberella_pulicaris","Gibberella pulicaris"
"http://dbpedia.org/resource/Phytophthora_cryptogea","Phytophthora cryptogea"
"http://dbpedia.org/resource/Phytophthora_megasperma","Phytophthora megasperma"
"http://dbpedia.org/resource/Phytophthora_nicotianae","Phytophthora nicotianae"
"http://dbpedia.org/resource/Pommes_soufflées","Pommes soufflées"
"http://dbpedia.org/resource/Pythium_debaryanum","Pythium debaryanum"
"http://dbpedia.org/resource/Pythium_irregulare","Pythium irregulare"
"http://dbpedia.org/resource/Pythium_ultimum","Pythium ultimum"
"http://dbpedia.org/resource/Sesbania_bispinosa","Sesbania bispinosa"
"http://dbpedia.org/resource/Thielaviopsis_basicola","Thielaviopsis basicola"
"http://dbpedia.org/resource/Ageratum_yellow_vein_virus","Ageratum yellow vein virus"
"http://dbpedia.org/resource/Agriculture_in_Colombia","Agriculture in Colombia"
"http://dbpedia.org/resource/Belonolaimus","Belonolaimus"
"http://dbpedia.org/resource/Inga_edulis","Inga edulis"
"http://dbpedia.org/resource/Menemen_(food)","Menemen (food)"
"http://dbpedia.org/resource/Potato_riots","Potato riots"
"http://dbpedia.org/resource/Pterocarpus_soyauxii","Pterocarpus soyauxii"
"http://dbpedia.org/resource/Sowbane_mosaic_virus","Sowbane mosaic virus"
"http://dbpedia.org/resource/Soybean_chlorotic_mottle_virus","Soybean chlorotic mottle virus"
"http://dbpedia.org/resource/Soybean_dwarf_virus","Soybean dwarf virus"
"http://dbpedia.org/resource/Soybean_mosaic_virus","Soybean mosaic virus"
"http://dbpedia.org/resource/Sweet_potato_feathery_mottle_virus","Sweet potato feathery mottle virus"
"http://dbpedia.org/resource/Sweet_potato_latent_virus","Sweet potato latent virus"
"http://dbpedia.org/resource/Sweet_potato_mild_mottle_virus","Sweet potato mild mottle virus"
"http://dbpedia.org/resource/Sweet_potato_yellow_dwarf_virus","Sweet potato yellow dwarf virus"
"http://dbpedia.org/resource/Tennessee_Soybean_Festival","Tennessee Soybean Festival"
"http://dbpedia.org/resource/Tobacco_necrosis_virus_A","Tobacco necrosis virus A"
"http://dbpedia.org/resource/Tobacco_streak_virus","Tobacco streak virus"
"http://dbpedia.org/resource/Tomato_black_ring_virus","Tomato black ring virus"
"http://dbpedia.org/resource/Tomato_ringspot_virus","Tomato ringspot virus"
"http://dbpedia.org/resource/Allium_aflatunense","Allium aflatunense"
"http://dbpedia.org/resource/Allium_amplectens","Allium amplectens"
"http://dbpedia.org/resource/Allium_atrorubens","Allium atrorubens"
"http://dbpedia.org/resource/Allium_campanulatum","Allium campanulatum"
"http://dbpedia.org/resource/Allium_crispum","Allium crispum"
"http://dbpedia.org/resource/Allium_dichlamydeum","Allium dichlamydeum"
"http://dbpedia.org/resource/Allium_lemmonii","Allium lemmonii"
"http://dbpedia.org/resource/Allium_nevadense","Allium nevadense"
"http://dbpedia.org/resource/Allium_obtusum","Allium obtusum"
"http://dbpedia.org/resource/Allium_parvum","Allium parvum"
"http://dbpedia.org/resource/Allium_peninsulare","Allium peninsulare"
"http://dbpedia.org/resource/Allium_platycaule","Allium platycaule"
"http://dbpedia.org/resource/Allium_shevockii","Allium shevockii"
"http://dbpedia.org/resource/European_Potato_Failure","European Potato Failure"
"http://dbpedia.org/resource/George_Mitchell_(Chesterhall)_Ltd_v_Finney_Lock_Seeds_Ltd","George Mitchell (Chesterhall) Ltd v Finney Lock Seeds Ltd"
"http://dbpedia.org/resource/Peanut_agglutinin","Peanut agglutinin"
"http://dbpedia.org/resource/Sprouted_bread","Sprouted bread"
"http://dbpedia.org/resource/Cakile_maritima","Cakile maritima"
"http://dbpedia.org/resource/Commelina_benghalensis","Commelina benghalensis"
"http://dbpedia.org/resource/Gnetum_africanum","Gnetum africanum"
"http://dbpedia.org/resource/Melothria_scabra","Melothria scabra"
"http://dbpedia.org/resource/Mitraillette","Mitraillette"
"http://dbpedia.org/resource/Pasulj","Pasulj"
"http://dbpedia.org/resource/Rēwena_bread","Rēwena bread"
"http://dbpedia.org/resource/Bamberg_potato","Bamberg potato"
"http://dbpedia.org/resource/Khichra","Khichra"
"http://dbpedia.org/resource/Peanut_Butter_&_Co.","Peanut Butter & Co."
"http://dbpedia.org/resource/Piper_retrofractum","Piper retrofractum"
"http://dbpedia.org/resource/Porphyra_haitanensis","Porphyra haitanensis"
"http://dbpedia.org/resource/Blue_tomato","Blue tomato"
