"afrAnimal","name"
"http://dbpedia.org/resource/Katy_Payne","Katy Payne"
"http://dbpedia.org/resource/Lake_Mburo_National_Park","Lake Mburo National Park"
"http://dbpedia.org/resource/Nqwebasaurus","Nqwebasaurus"
"http://dbpedia.org/resource/Nyasasaurus","Nyasasaurus"
"http://dbpedia.org/resource/Pareiasaurus","Pareiasaurus"
"http://dbpedia.org/resource/Procynosuchus","Procynosuchus"
"http://dbpedia.org/resource/Prolemur","Prolemur"
"http://dbpedia.org/resource/Promissum","Promissum"
"http://dbpedia.org/resource/Sclerorhynchus","Sclerorhynchus"
"http://dbpedia.org/resource/Sigilmassasaurus","Sigilmassasaurus"
"http://dbpedia.org/resource/Teleocrater","Teleocrater"
"http://dbpedia.org/resource/The_Bare_Necessities","The Bare Necessities"
"http://dbpedia.org/resource/Elrhazosaurus","Elrhazosaurus"
"http://dbpedia.org/resource/Ganesha_Temple,_Morgaon","Ganesha Temple, Morgaon"
"http://dbpedia.org/resource/Gigantatypus","Gigantatypus"
"http://dbpedia.org/resource/Hathi_Parbat","Hathi Parbat"
"http://dbpedia.org/resource/Hippotherium","Hippotherium"
"http://dbpedia.org/resource/Kamoyapithecus","Kamoyapithecus"
"http://dbpedia.org/resource/Kaprosuchus","Kaprosuchus"
"http://dbpedia.org/resource/Laganosuchus","Laganosuchus"
"http://dbpedia.org/resource/Lycaon_(genus)","Lycaon (genus)"
"http://dbpedia.org/resource/Mahajangasuchidae","Mahajangasuchidae"
"http://dbpedia.org/resource/Millerosaurus","Millerosaurus"
"http://dbpedia.org/resource/Parringtonia","Parringtonia"
"http://dbpedia.org/resource/Phosphatosaurus","Phosphatosaurus"
"http://dbpedia.org/resource/Shelley's_sparrow","Shelley's sparrow"
"http://dbpedia.org/resource/Stomatosuchidae","Stomatosuchidae"
"http://dbpedia.org/resource/Uncle_(book_series)","Uncle (book series)"
"http://dbpedia.org/resource/Willa's_Wild_Life","Willa's Wild Life"
"http://dbpedia.org/resource/A_dzsungel_könyve","A dzsungel könyve"
"http://dbpedia.org/resource/Abdounodus","Abdounodus"
"http://dbpedia.org/resource/Amblygaster_sirm","Amblygaster sirm"
"http://dbpedia.org/resource/Bohra_Ganesh_Temple","Bohra Ganesh Temple"
"http://dbpedia.org/resource/Cardiocorax","Cardiocorax"
"http://dbpedia.org/resource/Cleopatrodon","Cleopatrodon"
"http://dbpedia.org/resource/Curious_Buddies","Curious Buddies"
"http://dbpedia.org/resource/Eohyosaurus","Eohyosaurus"
"http://dbpedia.org/resource/Homo_naledi","Homo naledi"
"http://dbpedia.org/resource/Ichibengops","Ichibengops"
"http://dbpedia.org/resource/Kong:_King_of_the_Apes","Kong: King of the Apes"
"http://dbpedia.org/resource/Lahimia","Lahimia"
"http://dbpedia.org/resource/Ptolemaia","Ptolemaia"
"http://dbpedia.org/resource/Qarunavus","Qarunavus"
"http://dbpedia.org/resource/Rubricacaecilia","Rubricacaecilia"
"http://dbpedia.org/resource/Thoondugai_vinayagar_temple","Thoondugai vinayagar temple"
"http://dbpedia.org/resource/Trachylepis_ferrarai","Trachylepis ferrarai"
"http://dbpedia.org/resource/Van_Dam's_girdled_lizard","Van Dam's girdled lizard"
"http://dbpedia.org/resource/Word_Party","Word Party"
"http://dbpedia.org/resource/Barau's_petrel","Barau's petrel"
"http://dbpedia.org/resource/Gorilla-Man","Gorilla-Man"
"http://dbpedia.org/resource/Great_blue_turaco","Great blue turaco"
"http://dbpedia.org/resource/Kinyongia_boehmei","Kinyongia boehmei"
"http://dbpedia.org/resource/Mount_Kenya_sentinel_chameleon","Mount Kenya sentinel chameleon"
"http://dbpedia.org/resource/Shingopana","Shingopana"
"http://dbpedia.org/resource/Wat_Buppharam,_Penang","Wat Buppharam, Penang"
"http://dbpedia.org/resource/Zafari","Zafari"
"http://dbpedia.org/resource/Knysna_dwarf_chameleon","Knysna dwarf chameleon"
"http://dbpedia.org/resource/White-headed_lemur","White-headed lemur"
"http://dbpedia.org/resource/Elephant_Song_(Smith_novel)","Elephant Song (Smith novel)"
"http://dbpedia.org/resource/List_of_mammals_of_Ceuta,_Melilla_and_the_Plazas_de_Soberanía","List of mammals of Ceuta, Melilla and the Plazas de Soberanía"
"http://dbpedia.org/resource/Natalobatrachus_bonebergi","Natalobatrachus bonebergi"
"http://dbpedia.org/resource/Goggia_rupicola","Goggia rupicola"
"http://dbpedia.org/resource/Reichenow's_batis","Reichenow's batis"
"http://dbpedia.org/resource/Abyssinian_waxbill","Abyssinian waxbill"
"http://dbpedia.org/resource/Kelba_(genus)","Kelba (genus)"
"http://dbpedia.org/resource/Kelbidae","Kelbidae"
"http://dbpedia.org/resource/List_of_mammals_of_Ascension_Island","List of mammals of Ascension Island"
"http://dbpedia.org/resource/Teleogramma_obamaorum","Teleogramma obamaorum"
"http://dbpedia.org/resource/Thirumandhamkunnu_Pooram","Thirumandhamkunnu Pooram"
"http://dbpedia.org/resource/Rikki-Tikki-Tavi_(picture_book)","Rikki-Tikki-Tavi (picture book)"
"http://dbpedia.org/resource/Pardipicus","Pardipicus"
"http://dbpedia.org/resource/Acanthocercus_branchi","Acanthocercus branchi"
"http://dbpedia.org/resource/Acanthocercus_gregorii","Acanthocercus gregorii"
"http://dbpedia.org/resource/Acanthocercus_guentherpetersi","Acanthocercus guentherpetersi"
"http://dbpedia.org/resource/Cloete's_girdled_lizard","Cloete's girdled lizard"
"http://dbpedia.org/resource/Cordylus_minor","Cordylus minor"
"http://dbpedia.org/resource/Cordylus_oelofseni","Cordylus oelofseni"
"http://dbpedia.org/resource/Cordylus_rivae","Cordylus rivae"
"http://dbpedia.org/resource/Karusasaurus_jordani","Karusasaurus jordani"
"http://dbpedia.org/resource/Namazonurus_namaquensis","Namazonurus namaquensis"
"http://dbpedia.org/resource/Namazonurus_peersi","Namazonurus peersi"
"http://dbpedia.org/resource/Namazonurus_pustulatus","Namazonurus pustulatus"
"http://dbpedia.org/resource/Platysaurus_attenboroughi","Platysaurus attenboroughi"
"http://dbpedia.org/resource/Pseudocordylus_subviridis","Pseudocordylus subviridis"
"http://dbpedia.org/resource/Pseudocordylus_transvaalensis","Pseudocordylus transvaalensis"
"http://dbpedia.org/resource/Rooiberg_girdled_lizard","Rooiberg girdled lizard"
"http://dbpedia.org/resource/Scelotes_anguineus","Scelotes anguineus"
"http://dbpedia.org/resource/Scelotes_arenicolus","Scelotes arenicolus"
"http://dbpedia.org/resource/Scelotes_bidigittatus","Scelotes bidigittatus"
"http://dbpedia.org/resource/Scelotes_bipes","Scelotes bipes"
"http://dbpedia.org/resource/Scelotes_caffer","Scelotes caffer"
"http://dbpedia.org/resource/Scelotes_capensis","Scelotes capensis"
"http://dbpedia.org/resource/Scelotes_duttoni","Scelotes duttoni"
"http://dbpedia.org/resource/Scelotes_farquharsoni","Scelotes farquharsoni"
"http://dbpedia.org/resource/Scelotes_fitzsimonsi","Scelotes fitzsimonsi"
"http://dbpedia.org/resource/Scelotes_inornatus","Scelotes inornatus"
"http://dbpedia.org/resource/Scelotes_insularis","Scelotes insularis"
"http://dbpedia.org/resource/Scelotes_mirus","Scelotes mirus"
"http://dbpedia.org/resource/Scelotes_montispectus","Scelotes montispectus"
"http://dbpedia.org/resource/Scelotes_mossambicus","Scelotes mossambicus"
"http://dbpedia.org/resource/Scelotes_sexlineatus","Scelotes sexlineatus"
"http://dbpedia.org/resource/Scelotes_vestigifer","Scelotes vestigifer"
"http://dbpedia.org/resource/Scolecoseps_boulengeri","Scolecoseps boulengeri"
"http://dbpedia.org/resource/Scolecoseps_broadleyi","Scolecoseps broadleyi"
"http://dbpedia.org/resource/Sepsina_alberti","Sepsina alberti"
"http://dbpedia.org/resource/Smaug_barbertonensis","Smaug barbertonensis"
"http://dbpedia.org/resource/Smaug_regius","Smaug regius"
"http://dbpedia.org/resource/Smaug_swazicus","Smaug swazicus"
"http://dbpedia.org/resource/Xenagama_batillifera","Xenagama batillifera"
"http://dbpedia.org/resource/Eastern_imperial_eagle","Eastern imperial eagle"
"http://dbpedia.org/resource/Thrush_nightingale","Thrush nightingale"
"http://dbpedia.org/resource/Xenopus","Xenopus"
"http://dbpedia.org/resource/Ishmael_(Quinn_novel)","Ishmael (Quinn novel)"
"http://dbpedia.org/resource/Lovebird","Lovebird"
"http://dbpedia.org/resource/Aegyptopithecus","Aegyptopithecus"
"http://dbpedia.org/resource/Angel_and_the_Ape","Angel and the Ape"
"http://dbpedia.org/resource/Black_noddy","Black noddy"
"http://dbpedia.org/resource/Bwindi_Impenetrable_National_Park","Bwindi Impenetrable National Park"
"http://dbpedia.org/resource/Care_Bears_Movie_II:_A_New_Generation","Care Bears Movie II: A New Generation"
"http://dbpedia.org/resource/Cosmoledo","Cosmoledo"
"http://dbpedia.org/resource/Fimbles","Fimbles"
"http://dbpedia.org/resource/Ganpatipule","Ganpatipule"
"http://dbpedia.org/resource/Ilhéu_Branco","Ilhéu Branco"
"http://dbpedia.org/resource/Ilhéu_Raso","Ilhéu Raso"
"http://dbpedia.org/resource/Jean_de_Brunhoff","Jean de Brunhoff"
"http://dbpedia.org/resource/Kannemeyeria","Kannemeyeria"
"http://dbpedia.org/resource/Laurent_de_Brunhoff","Laurent de Brunhoff"
"http://dbpedia.org/resource/Mighty_Joe_Young_(1949_film)","Mighty Joe Young (1949 film)"
"http://dbpedia.org/resource/Miopithecus","Miopithecus"
"http://dbpedia.org/resource/Racing_Stripes","Racing Stripes"
"http://dbpedia.org/resource/The_Care_Bears_Adventure_in_Wonderland","The Care Bears Adventure in Wonderland"
"http://dbpedia.org/resource/The_Garden_of_Earthly_Delights","The Garden of Earthly Delights"
"http://dbpedia.org/resource/The_Legend_of_Tarzan_(TV_series)","The Legend of Tarzan (TV series)"
"http://dbpedia.org/resource/Balearic_shearwater","Balearic shearwater"
"http://dbpedia.org/resource/Cirl_bunting","Cirl bunting"
"http://dbpedia.org/resource/Cory's_shearwater","Cory's shearwater"
"http://dbpedia.org/resource/Cyprus_warbler","Cyprus warbler"
"http://dbpedia.org/resource/Dartford_warbler","Dartford warbler"
"http://dbpedia.org/resource/Red-billed_tropicbird","Red-billed tropicbird"
"http://dbpedia.org/resource/Sardinian_warbler","Sardinian warbler"
"http://dbpedia.org/resource/Slender-billed_gull","Slender-billed gull"
"http://dbpedia.org/resource/Western_subalpine_warbler","Western subalpine warbler"
"http://dbpedia.org/resource/African_desert_warbler","African desert warbler"
"http://dbpedia.org/resource/Black_wheatear","Black wheatear"
"http://dbpedia.org/resource/Egyptian_nightjar","Egyptian nightjar"
"http://dbpedia.org/resource/Fea's_petrel","Fea's petrel"
"http://dbpedia.org/resource/Lesser_crested_tern","Lesser crested tern"
"http://dbpedia.org/resource/Lesser_sand_plover","Lesser sand plover"
"http://dbpedia.org/resource/Pallid_swift","Pallid swift"
"http://dbpedia.org/resource/Trumpeter_finch","Trumpeter finch"
"http://dbpedia.org/resource/White-crowned_wheatear","White-crowned wheatear"
"http://dbpedia.org/resource/White-tailed_lapwing","White-tailed lapwing"
"http://dbpedia.org/resource/Black-billed_wood_dove","Black-billed wood dove"
"http://dbpedia.org/resource/Aetosaurus","Aetosaurus"
"http://dbpedia.org/resource/Arsinoitheriidae","Arsinoitheriidae"
"http://dbpedia.org/resource/Bitis_inornata","Bitis inornata"
"http://dbpedia.org/resource/Cousine_Island","Cousine Island"
"http://dbpedia.org/resource/Dinogorgon","Dinogorgon"
"http://dbpedia.org/resource/Emydops","Emydops"
"http://dbpedia.org/resource/Erythrosuchus","Erythrosuchus"
"http://dbpedia.org/resource/Galechirus","Galechirus"
"http://dbpedia.org/resource/Galidiinae","Galidiinae"
"http://dbpedia.org/resource/Globidens","Globidens"
"http://dbpedia.org/resource/Gomphotherium","Gomphotherium"
"http://dbpedia.org/resource/Grease_Monkey","Grease Monkey"
"http://dbpedia.org/resource/Lepidotes","Lepidotes"
"http://dbpedia.org/resource/Mascarene_parrot","Mascarene parrot"
"http://dbpedia.org/resource/Mesosaurus","Mesosaurus"
"http://dbpedia.org/resource/Mighty_Joe_Young_(1998_film)","Mighty Joe Young (1998 film)"
"http://dbpedia.org/resource/Orthosuchus","Orthosuchus"
"http://dbpedia.org/resource/Palaeophis","Palaeophis"
"http://dbpedia.org/resource/Paracyclotosaurus","Paracyclotosaurus"
"http://dbpedia.org/resource/Peltobatrachus","Peltobatrachus"
"http://dbpedia.org/resource/Physogaleus","Physogaleus"
"http://dbpedia.org/resource/Prognathodon","Prognathodon"
"http://dbpedia.org/resource/Propliopithecus","Propliopithecus"
"http://dbpedia.org/resource/Prorastomus","Prorastomus"
"http://dbpedia.org/resource/Saurichthys","Saurichthys"
"http://dbpedia.org/resource/Taurotragus","Taurotragus"
"http://dbpedia.org/resource/Triadobatrachus","Triadobatrachus"
"http://dbpedia.org/resource/Buddy_(1997_film)","Buddy (1997 film)"
"http://dbpedia.org/resource/Conception_Island,_Seychelles","Conception Island, Seychelles"
"http://dbpedia.org/resource/D'Arros_Island","D'Arros Island"
"http://dbpedia.org/resource/Frégate_Island","Frégate Island"
"http://dbpedia.org/resource/Karpaka_Vinayakar_Temple","Karpaka Vinayakar Temple"
"http://dbpedia.org/resource/Lawrence_Anthony","Lawrence Anthony"
"http://dbpedia.org/resource/Marvin_the_Tap-Dancing_Horse","Marvin the Tap-Dancing Horse"
"http://dbpedia.org/resource/Rhinesuchus","Rhinesuchus"
"http://dbpedia.org/resource/Réunion_cuckooshrike","Réunion cuckooshrike"
"http://dbpedia.org/resource/Stomatosuchus","Stomatosuchus"
"http://dbpedia.org/resource/All_the_Mowgli_Stories","All the Mowgli Stories"
"http://dbpedia.org/resource/Aegyptosuchus","Aegyptosuchus"
"http://dbpedia.org/resource/Archaeolemur","Archaeolemur"
"http://dbpedia.org/resource/Cosmochelys","Cosmochelys"
"http://dbpedia.org/resource/Elephantoidea","Elephantoidea"
"http://dbpedia.org/resource/Eosphargis","Eosphargis"
"http://dbpedia.org/resource/Eubelodon","Eubelodon"
"http://dbpedia.org/resource/Gnathabelodon","Gnathabelodon"
"http://dbpedia.org/resource/Libycosuchus","Libycosuchus"
"http://dbpedia.org/resource/Lobalopex","Lobalopex"
"http://dbpedia.org/resource/Mawsonia_(fish)","Mawsonia (fish)"
"http://dbpedia.org/resource/Monkey_lemur","Monkey lemur"
"http://dbpedia.org/resource/Odontopteryx","Odontopteryx"
"http://dbpedia.org/resource/Pachylemur","Pachylemur"
"http://dbpedia.org/resource/Paraburnetia","Paraburnetia"
"http://dbpedia.org/resource/Regisaurus","Regisaurus"
"http://dbpedia.org/resource/Serbelodon","Serbelodon"
"http://dbpedia.org/resource/Sloth_lemur","Sloth lemur"
"http://dbpedia.org/resource/Stegolophodon","Stegolophodon"
"http://dbpedia.org/resource/Tetracynodon","Tetracynodon"
"http://dbpedia.org/resource/Ambondro_mahabo","Ambondro mahabo"
"http://dbpedia.org/resource/Benara","Benara"
"http://dbpedia.org/resource/Bobasatrania","Bobasatrania"
"http://dbpedia.org/resource/Brychaetus","Brychaetus"
"http://dbpedia.org/resource/Coelodus","Coelodus"
"http://dbpedia.org/resource/Dipteronotus","Dipteronotus"
"http://dbpedia.org/resource/Hamadasuchus","Hamadasuchus"
"http://dbpedia.org/resource/Hypsamasia","Hypsamasia"
"http://dbpedia.org/resource/Micropholis_(amphibian)","Micropholis (amphibian)"
"http://dbpedia.org/resource/Owenettidae","Owenettidae"
"http://dbpedia.org/resource/Platylaemus","Platylaemus"
"http://dbpedia.org/resource/Procolophonoidea","Procolophonoidea"
"http://dbpedia.org/resource/Pseudosphaerodon","Pseudosphaerodon"
"http://dbpedia.org/resource/Ptychoceratodus","Ptychoceratodus"
"http://dbpedia.org/resource/Scombramphodon","Scombramphodon"
"http://dbpedia.org/resource/Xiphiorhynchus","Xiphiorhynchus"
"http://dbpedia.org/resource/Zigby","Zigby"
"http://dbpedia.org/resource/Elmer_the_Patchwork_Elephant","Elmer the Patchwork Elephant"
"http://dbpedia.org/resource/Madeiran_wood_pigeon","Madeiran wood pigeon"
"http://dbpedia.org/resource/Schokari_sand_racer","Schokari sand racer"
"http://dbpedia.org/resource/Donkey_Kong_Country_(TV_series)","Donkey Kong Country (TV series)"
"http://dbpedia.org/resource/Last_Days_(2014_film)","Last Days (2014 film)"
"http://dbpedia.org/resource/Namazonurus_campbelli","Namazonurus campbelli"
"http://dbpedia.org/resource/Nundasuchus","Nundasuchus"
"http://dbpedia.org/resource/Palaeocarcharodon","Palaeocarcharodon"
"http://dbpedia.org/resource/Pristerognathoides","Pristerognathoides"
"http://dbpedia.org/resource/Transvaal_rock_gecko","Transvaal rock gecko"
"http://dbpedia.org/resource/Verlorenvlei_redfin","Verlorenvlei redfin"
"http://dbpedia.org/resource/Wahlberg's_velvet_gecko","Wahlberg's velvet gecko"
"http://dbpedia.org/resource/Elephantimorpha","Elephantimorpha"
"http://dbpedia.org/resource/Onchosaurus","Onchosaurus"
"http://dbpedia.org/resource/Phiocricetomys","Phiocricetomys"
"http://dbpedia.org/resource/Zembra","Zembra"
"http://dbpedia.org/resource/Cape_siskin","Cape siskin"
"http://dbpedia.org/resource/Elephant_polo","Elephant polo"
"http://dbpedia.org/resource/Grey_long-eared_bat","Grey long-eared bat"
"http://dbpedia.org/resource/Haplochromis","Haplochromis"
"http://dbpedia.org/resource/Hemitaeniochromis","Hemitaeniochromis"
"http://dbpedia.org/resource/Heterochromis","Heterochromis"
"http://dbpedia.org/resource/Mascarene_petrel","Mascarene petrel"
"http://dbpedia.org/resource/Somali_ostrich","Somali ostrich"
"http://dbpedia.org/resource/Lac_Alaotra_bamboo_lemur","Lac Alaotra bamboo lemur"
"http://dbpedia.org/resource/Modoc_(novel)","Modoc (novel)"
"http://dbpedia.org/resource/Protea_canary","Protea canary"
"http://dbpedia.org/resource/White-eyed_slaty_flycatcher","White-eyed slaty flycatcher"
"http://dbpedia.org/resource/Abbott's_starling","Abbott's starling"
"http://dbpedia.org/resource/Aberdare_cisticola","Aberdare cisticola"
"http://dbpedia.org/resource/Abyssinian_catbird","Abyssinian catbird"
"http://dbpedia.org/resource/Abyssinian_longclaw","Abyssinian longclaw"
"http://dbpedia.org/resource/Abyssinian_scimitarbill","Abyssinian scimitarbill"
"http://dbpedia.org/resource/Abyssinian_slaty_flycatcher","Abyssinian slaty flycatcher"
"http://dbpedia.org/resource/Abyssinian_white-eye","Abyssinian white-eye"
"http://dbpedia.org/resource/Abyssinian_woodpecker","Abyssinian woodpecker"
"http://dbpedia.org/resource/Acacia_tit","Acacia tit"
"http://dbpedia.org/resource/African_hobby","African hobby"
"http://dbpedia.org/resource/Akun_eagle-owl","Akun eagle-owl"
"http://dbpedia.org/resource/Albertine_owlet","Albertine owlet"
"http://dbpedia.org/resource/Aldabra_drongo","Aldabra drongo"
"http://dbpedia.org/resource/Amani_sunbird","Amani sunbird"
"http://dbpedia.org/resource/Angolan_batis","Angolan batis"
