"mGenre","name"
"http://dbpedia.org/resource/Remote_procedure_call","Remote procedure call"
"http://dbpedia.org/resource/Restaurant","Restaurant"
"http://dbpedia.org/resource/Risk_management","Risk management"
"http://dbpedia.org/resource/Rock_music","Rock music"
"http://dbpedia.org/resource/Role-playing_game","Role-playing game"
"http://dbpedia.org/resource/Romantic_comedy","Romantic comedy"
"http://dbpedia.org/resource/Routing","Routing"
"http://dbpedia.org/resource/Scenario","Scenario"
"http://dbpedia.org/resource/School","School"
"http://dbpedia.org/resource/Science_fiction","Science fiction"
"http://dbpedia.org/resource/Science_fiction_fandom","Science fiction fandom"
"http://dbpedia.org/resource/Secular_humanism","Secular humanism"
"http://dbpedia.org/resource/Secularism","Secularism"
"http://dbpedia.org/resource/Secure_Shell","Secure Shell"
"http://dbpedia.org/resource/Self-determination","Self-determination"
"http://dbpedia.org/resource/Semantic_Web","Semantic Web"
"http://dbpedia.org/resource/Sex","Sex"
"http://dbpedia.org/resource/Shooting","Shooting"
"http://dbpedia.org/resource/Show_business","Show business"
"http://dbpedia.org/resource/Signals_intelligence","Signals intelligence"
"http://dbpedia.org/resource/Skateboarding","Skateboarding"
"http://dbpedia.org/resource/Skinhead","Skinhead"
"http://dbpedia.org/resource/Slack_voice","Slack voice"
"http://dbpedia.org/resource/Slapstick","Slapstick"
"http://dbpedia.org/resource/Soap_opera","Soap opera"
"http://dbpedia.org/resource/Social_psychology","Social psychology"
"http://dbpedia.org/resource/Social_science","Social science"
"http://dbpedia.org/resource/Society","Society"
"http://dbpedia.org/resource/Soft_drink","Soft drink"
"http://dbpedia.org/resource/Software_engineering","Software engineering"
"http://dbpedia.org/resource/Software_testing","Software testing"
"http://dbpedia.org/resource/Solitaire","Solitaire"
"http://dbpedia.org/resource/Song","Song"
"http://dbpedia.org/resource/Sonnet","Sonnet"
"http://dbpedia.org/resource/Soul","Soul"
"http://dbpedia.org/resource/Spaced_repetition","Spaced repetition"
"http://dbpedia.org/resource/Spaghetti_Western","Spaghetti Western"
"http://dbpedia.org/resource/Speech_recognition","Speech recognition"
"http://dbpedia.org/resource/Speed_metal","Speed metal"
"http://dbpedia.org/resource/Spreadsheet","Spreadsheet"
"http://dbpedia.org/resource/Spy_fiction","Spy fiction"
"http://dbpedia.org/resource/Spyware","Spyware"
"http://dbpedia.org/resource/Static_program_analysis","Static program analysis"
"http://dbpedia.org/resource/Statistic","Statistic"
"http://dbpedia.org/resource/Steampunk","Steampunk"
"http://dbpedia.org/resource/Steganography","Steganography"
"http://dbpedia.org/resource/Stop_motion","Stop motion"
"http://dbpedia.org/resource/Storytelling_game","Storytelling game"
"http://dbpedia.org/resource/Strategy","Strategy"
"http://dbpedia.org/resource/Streaming_media","Streaming media"
"http://dbpedia.org/resource/Structuralism","Structuralism"
"http://dbpedia.org/resource/Submarine","Submarine"
"http://dbpedia.org/resource/Supply_chain_management","Supply chain management"
"http://dbpedia.org/resource/Surrealism","Surrealism"
"http://dbpedia.org/resource/Synchronization","Synchronization"
"http://dbpedia.org/resource/Tabloid_(newspaper_format)","Tabloid (newspaper format)"
"http://dbpedia.org/resource/Talk_radio","Talk radio"
"http://dbpedia.org/resource/Tattoo","Tattoo"
"http://dbpedia.org/resource/Tax","Tax"
"http://dbpedia.org/resource/Terrorism","Terrorism"
"http://dbpedia.org/resource/Tex-Mex","Tex-Mex"
"http://dbpedia.org/resource/Text_editor","Text editor"
"http://dbpedia.org/resource/Thin_client","Thin client"
"http://dbpedia.org/resource/Tile-based_game","Tile-based game"
"http://dbpedia.org/resource/Time_management","Time management"
"http://dbpedia.org/resource/Time_travel","Time travel"
"http://dbpedia.org/resource/Tool","Tool"
"http://dbpedia.org/resource/Tourism","Tourism"
"http://dbpedia.org/resource/Trade","Trade"
"http://dbpedia.org/resource/Tradition","Tradition"
"http://dbpedia.org/resource/Traditional_music","Traditional music"
"http://dbpedia.org/resource/Transpositional_pun","Transpositional pun"
"http://dbpedia.org/resource/Trojan_horse_(computing)","Trojan horse (computing)"
"http://dbpedia.org/resource/Truck","Truck"
"http://dbpedia.org/resource/Twelve-bar_blues","Twelve-bar blues"
"http://dbpedia.org/resource/Ukulele","Ukulele"
"http://dbpedia.org/resource/Ultramontanism","Ultramontanism"
"http://dbpedia.org/resource/Unified_Modeling_Language","Unified Modeling Language"
"http://dbpedia.org/resource/Vector_graphics","Vector graphics"
"http://dbpedia.org/resource/Victorian_era","Victorian era"
"http://dbpedia.org/resource/Video","Video"
"http://dbpedia.org/resource/Video_editing_software","Video editing software"
"http://dbpedia.org/resource/Villanelle","Villanelle"
"http://dbpedia.org/resource/Virtual_machine","Virtual machine"
"http://dbpedia.org/resource/WYSIWYG","WYSIWYG"
"http://dbpedia.org/resource/Weather","Weather"
"http://dbpedia.org/resource/Web_crawler","Web crawler"
"http://dbpedia.org/resource/Website","Website"
"http://dbpedia.org/resource/White_supremacy","White supremacy"
"http://dbpedia.org/resource/Wiki_software","Wiki software"
"http://dbpedia.org/resource/Winter_sports","Winter sports"
"http://dbpedia.org/resource/Wireless_LAN","Wireless LAN"
"http://dbpedia.org/resource/Woodworking","Woodworking"
"http://dbpedia.org/resource/World_Wide_Web","World Wide Web"
"http://dbpedia.org/resource/Yachting","Yachting"
"http://dbpedia.org/resource/Zarzuela","Zarzuela"
"http://dbpedia.org/resource/ABC_Movie_of_the_Week","ABC Movie of the Week"
"http://dbpedia.org/resource/Adult_standards","Adult standards"
"http://dbpedia.org/resource/Arabic_hip_hop","Arabic hip hop"
"http://dbpedia.org/resource/Australian_Football_League","Australian Football League"
"http://dbpedia.org/resource/Batch_renaming","Batch renaming"
"http://dbpedia.org/resource/Claymation","Claymation"
"http://dbpedia.org/resource/Climate_change","Climate change"
"http://dbpedia.org/resource/Conscious_hip_hop","Conscious hip hop"
"http://dbpedia.org/resource/Creative_non-fiction","Creative non-fiction"
"http://dbpedia.org/resource/Drayage","Drayage"
"http://dbpedia.org/resource/Ethereal_wave","Ethereal wave"
"http://dbpedia.org/resource/Gay","Gay"
"http://dbpedia.org/resource/Greek_National_Opera","Greek National Opera"
"http://dbpedia.org/resource/List_of_steampunk_works","List of steampunk works"
"http://dbpedia.org/resource/Lo_fi","Lo fi"
"http://dbpedia.org/resource/Méringue","Méringue"
"http://dbpedia.org/resource/On_Demand","On Demand"
"http://dbpedia.org/resource/Pasodoble","Pasodoble"
"http://dbpedia.org/resource/Password_manager","Password manager"
"http://dbpedia.org/resource/Philippine_folk_music","Philippine folk music"
"http://dbpedia.org/resource/Political_cinema","Political cinema"
"http://dbpedia.org/resource/Report","Report"
"http://dbpedia.org/resource/Rondel_(poem)","Rondel (poem)"
"http://dbpedia.org/resource/SMS_gateway","SMS gateway"
"http://dbpedia.org/resource/Social_integration","Social integration"
"http://dbpedia.org/resource/Tambu_(music)","Tambu (music)"
"http://dbpedia.org/resource/Tango_Nuevo","Tango Nuevo"
"http://dbpedia.org/resource/Türkü","Türkü"
"http://dbpedia.org/resource/Vesnianky","Vesnianky"
"http://dbpedia.org/resource/Alcohol_addiction","Alcohol addiction"
"http://dbpedia.org/resource/Concert_music","Concert music"
"http://dbpedia.org/resource/Educational","Educational"
"http://dbpedia.org/resource/Essays","Essays"
"http://dbpedia.org/resource/Green_Anarchy","Green Anarchy"
"http://dbpedia.org/resource/Microtonal","Microtonal"
"http://dbpedia.org/resource/Regatta","Regatta"
"http://dbpedia.org/resource/Bay_Area_thrash_metal","Bay Area thrash metal"
"http://dbpedia.org/resource/Community_band","Community band"
"http://dbpedia.org/resource/Continuous_integration","Continuous integration"
"http://dbpedia.org/resource/Cowboy_poetry","Cowboy poetry"
"http://dbpedia.org/resource/Cross-reference","Cross-reference"
"http://dbpedia.org/resource/Dance-punk","Dance-punk"
"http://dbpedia.org/resource/Decentralised_system","Decentralised system"
"http://dbpedia.org/resource/Digital_distribution","Digital distribution"
"http://dbpedia.org/resource/Distributed_version_control","Distributed version control"
"http://dbpedia.org/resource/Downhill_mountain_biking","Downhill mountain biking"
"http://dbpedia.org/resource/Driver_wrapper","Driver wrapper"
"http://dbpedia.org/resource/Duma_(epic)","Duma (epic)"
"http://dbpedia.org/resource/Executable_compression","Executable compression"
"http://dbpedia.org/resource/Filmi_pop","Filmi pop"
"http://dbpedia.org/resource/Giallo","Giallo"
"http://dbpedia.org/resource/Gnawa_music","Gnawa music"
"http://dbpedia.org/resource/Graphics_software","Graphics software"
"http://dbpedia.org/resource/Greek_festival","Greek festival"
"http://dbpedia.org/resource/Hong_Kong_action_cinema","Hong Kong action cinema"
"http://dbpedia.org/resource/JavaScript_engine","JavaScript engine"
"http://dbpedia.org/resource/List_of_collaborative_software","List of collaborative software"
"http://dbpedia.org/resource/Mail_order","Mail order"
"http://dbpedia.org/resource/Malhun","Malhun"
"http://dbpedia.org/resource/Music_of_Melanesia","Music of Melanesia"
"http://dbpedia.org/resource/News_satire","News satire"
"http://dbpedia.org/resource/Record_chart","Record chart"
"http://dbpedia.org/resource/Roast_(comedy)","Roast (comedy)"
"http://dbpedia.org/resource/Romo","Romo"
"http://dbpedia.org/resource/Samba_rock","Samba rock"
"http://dbpedia.org/resource/Sample_size_determination","Sample size determination"
"http://dbpedia.org/resource/Short_story_collection","Short story collection"
"http://dbpedia.org/resource/Sound_art","Sound art"
"http://dbpedia.org/resource/Sports_equipment","Sports equipment"
"http://dbpedia.org/resource/Sufi_rock","Sufi rock"
"http://dbpedia.org/resource/Taiga_drama","Taiga drama"
"http://dbpedia.org/resource/Urban_rail_transit","Urban rail transit"
"http://dbpedia.org/resource/Virtual_desktop","Virtual desktop"
"http://dbpedia.org/resource/Wildlife_conservation","Wildlife conservation"
"http://dbpedia.org/resource/Wisdom_literature","Wisdom literature"
"http://dbpedia.org/resource/Digital_audio_player","Digital audio player"
"http://dbpedia.org/resource/Recipes","Recipes"
"http://dbpedia.org/resource/Short_novel","Short novel"
"http://dbpedia.org/resource/Chillwave","Chillwave"
"http://dbpedia.org/resource/Glo-fi","Glo-fi"
"http://dbpedia.org/resource/Hmong_music","Hmong music"
"http://dbpedia.org/resource/Lieder","Lieder"
"http://dbpedia.org/resource/Mainstream_Top_40","Mainstream Top 40"
"http://dbpedia.org/resource/Military_history","Military history"
"http://dbpedia.org/resource/New_Pop","New Pop"
"http://dbpedia.org/resource/P:SF","P:SF"
"http://dbpedia.org/resource/Photo_sharing","Photo sharing"
"http://dbpedia.org/resource/Post-punk","Post-punk"
"http://dbpedia.org/resource/Soft_science_fiction","Soft science fiction"
"http://dbpedia.org/resource/Superhero_comics","Superhero comics"
"http://dbpedia.org/resource/Zumba","Zumba"
"http://dbpedia.org/resource/Defender_(video_game)","Defender (video game)"
"http://dbpedia.org/resource/Isometric_platformer","Isometric platformer"
"http://dbpedia.org/resource/Nuyorican_rap","Nuyorican rap"
"http://dbpedia.org/resource/Satirical_hip_hop","Satirical hip hop"
"http://dbpedia.org/resource/Shōjo_manga","Shōjo manga"
"http://dbpedia.org/resource/Bandwidth_management","Bandwidth management"
"http://dbpedia.org/resource/Bhatiali","Bhatiali"
"http://dbpedia.org/resource/Bhawaiya","Bhawaiya"
"http://dbpedia.org/resource/Caribbean_region_of_Colombia","Caribbean region of Colombia"
"http://dbpedia.org/resource/Christian_pop_music","Christian pop music"
"http://dbpedia.org/resource/Dance-rock","Dance-rock"
"http://dbpedia.org/resource/Dramma_giocoso","Dramma giocoso"
"http://dbpedia.org/resource/Game_development_tool","Game development tool"
"http://dbpedia.org/resource/Gamelan_gambang","Gamelan gambang"
"http://dbpedia.org/resource/Literary_nonsense","Literary nonsense"
"http://dbpedia.org/resource/March_(music)","March (music)"
"http://dbpedia.org/resource/Media_server","Media server"
"http://dbpedia.org/resource/Model-driven_engineering","Model-driven engineering"
"http://dbpedia.org/resource/Modular_software_music_studio","Modular software music studio"
"http://dbpedia.org/resource/Portrait_photography","Portrait photography"
"http://dbpedia.org/resource/Post-metal","Post-metal"
"http://dbpedia.org/resource/Romance_(novel)","Romance (novel)"
"http://dbpedia.org/resource/Sticheron","Sticheron"
"http://dbpedia.org/resource/Talempong","Talempong"
"http://dbpedia.org/resource/Vernacular_dance","Vernacular dance"
"http://dbpedia.org/resource/Wireless_site_survey","Wireless site survey"
"http://dbpedia.org/resource/Celtic_Fusion","Celtic Fusion"
"http://dbpedia.org/resource/Crime_Fiction","Crime Fiction"
"http://dbpedia.org/resource/Cuban_Cuisine","Cuban Cuisine"
"http://dbpedia.org/resource/Hip_Hop_Soul","Hip Hop Soul"
"http://dbpedia.org/resource/Italian_progressive_rock","Italian progressive rock"
"http://dbpedia.org/resource/Motown_music","Motown music"
"http://dbpedia.org/resource/Langgam_Jawa","Langgam Jawa"
"http://dbpedia.org/resource/Rugby_League","Rugby League"
"http://dbpedia.org/resource/Biblical_software","Biblical software"
"http://dbpedia.org/resource/Disaster_books","Disaster books"
"http://dbpedia.org/resource/Docufiction","Docufiction"
"http://dbpedia.org/resource/Khon","Khon"
"http://dbpedia.org/resource/Sama'i","Sama'i"
"http://dbpedia.org/resource/Terminal_pager","Terminal pager"
"http://dbpedia.org/resource/CGI_proxy","CGI proxy"
"http://dbpedia.org/resource/East_Coast_Hip_Hop","East Coast Hip Hop"
"http://dbpedia.org/resource/Gangsta_Rap","Gangsta Rap"
"http://dbpedia.org/resource/Mizrahi_Music","Mizrahi Music"
"http://dbpedia.org/resource/Real-time_ridesharing","Real-time ridesharing"
"http://dbpedia.org/resource/Baganda_Music","Baganda Music"
"http://dbpedia.org/resource/Glam_Punk","Glam Punk"
"http://dbpedia.org/resource/Laïkó","Laïkó"
"http://dbpedia.org/resource/Middle_of_the_road_(Music)","Middle of the road (Music)"
"http://dbpedia.org/resource/Workflow_software","Workflow software"
"http://dbpedia.org/resource/Client–server","Client–server"
"http://dbpedia.org/resource/Conversations","Conversations"
"http://dbpedia.org/resource/P-pop","P-pop"
"http://dbpedia.org/resource/Psychedelic_metal","Psychedelic metal"
"http://dbpedia.org/resource/Christian_electronic_dance_music","Christian electronic dance music"
"http://dbpedia.org/resource/Entity_linking","Entity linking"
"http://dbpedia.org/resource/Hein_Kever","Hein Kever"
"http://dbpedia.org/resource/Verismo_(literature)","Verismo (literature)"
"http://dbpedia.org/resource/Cloud_Storage","Cloud Storage"
"http://dbpedia.org/resource/Exergame","Exergame"
"http://dbpedia.org/resource/Political_Hip_Hop","Political Hip Hop"
"http://dbpedia.org/resource/Puzzle_video_games","Puzzle video games"
"http://dbpedia.org/resource/Neo-Classical_Metal","Neo-Classical Metal"
"http://dbpedia.org/resource/Athabaskan_fiddle","Athabaskan fiddle"
"http://dbpedia.org/resource/Bromantic_comedy","Bromantic comedy"
"http://dbpedia.org/resource/Cantu_a_chiterra","Cantu a chiterra"
"http://dbpedia.org/resource/List_of_metalcore_bands","List of metalcore bands"
"http://dbpedia.org/resource/Machine_industry","Machine industry"
"http://dbpedia.org/resource/Sludge","Sludge"
"http://dbpedia.org/resource/Kart_racing_game","Kart racing game"
