"usTech","name"
"http://dbpedia.org/resource/The_China_Plate","The China Plate"
"http://dbpedia.org/resource/The_Clock_Store","The Clock Store"
"http://dbpedia.org/resource/The_Fox_Hunt_(1931_film)","The Fox Hunt (1931 film)"
"http://dbpedia.org/resource/The_Goddess_of_Spring","The Goddess of Spring"
"http://dbpedia.org/resource/Winter_(1930_film)","Winter (1930 film)"
"http://dbpedia.org/resource/Disparate_Youth","Disparate Youth"
"http://dbpedia.org/resource/Fathoms_Deep","Fathoms Deep"
"http://dbpedia.org/resource/Goodyear_Dunlop_Sava_Tires","Goodyear Dunlop Sava Tires"
"http://dbpedia.org/resource/Gurwitch_Products","Gurwitch Products"
"http://dbpedia.org/resource/I'm_Beamin'","I'm Beamin'"
"http://dbpedia.org/resource/IBM_1009","IBM 1009"
"http://dbpedia.org/resource/I_Miss_You_Already_(And_You're_Not_Even_Gone)","I Miss You Already (And You're Not Even Gone)"
"http://dbpedia.org/resource/Must_of_Got_Lost","Must of Got Lost"
"http://dbpedia.org/resource/Shea_Yeleen","Shea Yeleen"
"http://dbpedia.org/resource/Carol's_Daughter","Carol's Daughter"
"http://dbpedia.org/resource/NCAA_Football_14","NCAA Football 14"
"http://dbpedia.org/resource/Pajama_Sam:_Life_Is_Rough_When_You_Lose_Your_Stuff!","Pajama Sam: Life Is Rough When You Lose Your Stuff!"
"http://dbpedia.org/resource/Pretty_Brown_Eyes","Pretty Brown Eyes"
"http://dbpedia.org/resource/Sigaram_Thodu","Sigaram Thodu"
"http://dbpedia.org/resource/Wavii","Wavii"
"http://dbpedia.org/resource/Dell_Networking_Operating_System","Dell Networking Operating System"
"http://dbpedia.org/resource/Give_Me_a_Reason_(Corrs_song)","Give Me a Reason (Corrs song)"
"http://dbpedia.org/resource/Nokia_Asha_platform","Nokia Asha platform"
"http://dbpedia.org/resource/V.S.O.P._(K._Michelle_song)","V.S.O.P. (K. Michelle song)"
"http://dbpedia.org/resource/Human_Again_(song)","Human Again (song)"
"http://dbpedia.org/resource/Scan_(company)","Scan (company)"
"http://dbpedia.org/resource/Scripting_Bridge","Scripting Bridge"
"http://dbpedia.org/resource/The_Orson_Welles_Almanac","The Orson Welles Almanac"
"http://dbpedia.org/resource/General_Foods_25th_Anniversary_Show:_A_Salute_to_Rodgers_and_Hammerstein","General Foods 25th Anniversary Show: A Salute to Rodgers and Hammerstein"
"http://dbpedia.org/resource/Pandora_(DC_Comics)","Pandora (DC Comics)"
"http://dbpedia.org/resource/Samsung_Galaxy_S4_Zoom","Samsung Galaxy S4 Zoom"
"http://dbpedia.org/resource/Satisfaction_(Laura_Branigan_song)","Satisfaction (Laura Branigan song)"
"http://dbpedia.org/resource/Thriller_(Cold_Blood_album)","Thriller (Cold Blood album)"
"http://dbpedia.org/resource/Crime_Doctor_(radio_program)","Crime Doctor (radio program)"
"http://dbpedia.org/resource/Famous_Jury_Trials_(radio_program)","Famous Jury Trials (radio program)"
"http://dbpedia.org/resource/Gunshot_(Lykke_Li_song)","Gunshot (Lykke Li song)"
"http://dbpedia.org/resource/Not_About_Angels","Not About Angels"
"http://dbpedia.org/resource/The_Mel_Blanc_Show","The Mel Blanc Show"
"http://dbpedia.org/resource/Birthday_(Taproot_song)","Birthday (Taproot song)"
"http://dbpedia.org/resource/Hollywood_Star_Playhouse","Hollywood Star Playhouse"
"http://dbpedia.org/resource/I_(Taproot_song)","I (Taproot song)"
"http://dbpedia.org/resource/Susan_Binau","Susan Binau"
"http://dbpedia.org/resource/The_Hot_Choc-late_Soldiers","The Hot Choc-late Soldiers"
"http://dbpedia.org/resource/Frank_David_Greene","Frank David Greene"
"http://dbpedia.org/resource/Looking_Down","Looking Down"
"http://dbpedia.org/resource/Blink_of_an_Eye_(Michael_McDonald_album)","Blink of an Eye (Michael McDonald album)"
"http://dbpedia.org/resource/Hold_Tight_(Change_song)","Hold Tight (Change song)"
"http://dbpedia.org/resource/Hymie_Shertzer","Hymie Shertzer"
"http://dbpedia.org/resource/I'll_Be_There_(The_Escape_Club_song)","I'll Be There (The Escape Club song)"
"http://dbpedia.org/resource/Keep_Talking_and_Nobody_Explodes","Keep Talking and Nobody Explodes"
"http://dbpedia.org/resource/Fanny_Hill_(album)","Fanny Hill (album)"
"http://dbpedia.org/resource/Shake_It_Up_(Bad_Company_song)","Shake It Up (Bad Company song)"
"http://dbpedia.org/resource/The_Incredible_Hulk_(comic_strip)","The Incredible Hulk (comic strip)"
"http://dbpedia.org/resource/A_Tour_of_the_White_House_with_Mrs._John_F._Kennedy","A Tour of the White House with Mrs. John F. Kennedy"
"http://dbpedia.org/resource/Antonio_Dawson","Antonio Dawson"
"http://dbpedia.org/resource/Apple_Photos","Apple Photos"
"http://dbpedia.org/resource/Kim_Burgess","Kim Burgess"
"http://dbpedia.org/resource/Not_Again_(song)","Not Again (song)"
"http://dbpedia.org/resource/Silver_Theater_(radio_program)","Silver Theater (radio program)"
"http://dbpedia.org/resource/Something_to_Remind_You","Something to Remind You"
"http://dbpedia.org/resource/Superman_vs._Spider-Man_XXX","Superman vs. Spider-Man XXX"
"http://dbpedia.org/resource/The_Charlotte_Greenwood_Show","The Charlotte Greenwood Show"
"http://dbpedia.org/resource/Leon_Pendarvis","Leon Pendarvis"
"http://dbpedia.org/resource/That_Old_Black_Magic_(album)","That Old Black Magic (album)"
"http://dbpedia.org/resource/Alias_Jimmy_Valentine_(radio_program)","Alias Jimmy Valentine (radio program)"
"http://dbpedia.org/resource/Stylus_(browser_extension)","Stylus (browser extension)"
"http://dbpedia.org/resource/Edge_of_Nowhere","Edge of Nowhere"
"http://dbpedia.org/resource/How_to_Play_Football","How to Play Football"
"http://dbpedia.org/resource/Neural_Designer","Neural Designer"
"http://dbpedia.org/resource/Reason_and_Emotion","Reason and Emotion"
"http://dbpedia.org/resource/Stash_Up","Stash Up"
"http://dbpedia.org/resource/Granby's_Green_Acres","Granby's Green Acres"
"http://dbpedia.org/resource/IBM_Machine_Code_Printer_Control_Characters","IBM Machine Code Printer Control Characters"
"http://dbpedia.org/resource/Project_CARS_2","Project CARS 2"
"http://dbpedia.org/resource/2016_NA_LCS_season","2016 NA LCS season"
"http://dbpedia.org/resource/Batman_and_Robin_Have_an_Altercation","Batman and Robin Have an Altercation"
"http://dbpedia.org/resource/Nina's_World","Nina's World"
"http://dbpedia.org/resource/Richard_Lewis_(journalist)","Richard Lewis (journalist)"
"http://dbpedia.org/resource/Bandar-log","Bandar-log"
"http://dbpedia.org/resource/Blackheart","Blackheart"
"http://dbpedia.org/resource/Broadway_Is_My_Beat","Broadway Is My Beat"
"http://dbpedia.org/resource/Daimon_Hellstrom","Daimon Hellstrom"
"http://dbpedia.org/resource/Fury_(DC_Comics)","Fury (DC Comics)"
"http://dbpedia.org/resource/Grace_Choi","Grace Choi"
"http://dbpedia.org/resource/Kid_Flash","Kid Flash"
"http://dbpedia.org/resource/Lilith_Clay","Lilith Clay"
"http://dbpedia.org/resource/Magik_(Illyana_Rasputina)","Magik (Illyana Rasputina)"
"http://dbpedia.org/resource/Mary_Marvel","Mary Marvel"
"http://dbpedia.org/resource/Mephisto_(Marvel_Comics)","Mephisto (Marvel Comics)"
"http://dbpedia.org/resource/NHL_(video_game_series)","NHL (video game series)"
"http://dbpedia.org/resource/Nighthawk_(DC_Comics)","Nighthawk (DC Comics)"
"http://dbpedia.org/resource/Outsiders_(comics)","Outsiders (comics)"
"http://dbpedia.org/resource/Portia_Faces_Life","Portia Faces Life"
"http://dbpedia.org/resource/ResEdit","ResEdit"
"http://dbpedia.org/resource/Super-Sons","Super-Sons"
"http://dbpedia.org/resource/The_Hacker's_Diet","The Hacker's Diet"
"http://dbpedia.org/resource/Webring","Webring"
"http://dbpedia.org/resource/Add-on_(Mozilla)","Add-on (Mozilla)"
"http://dbpedia.org/resource/Angela_(character)","Angela (character)"
"http://dbpedia.org/resource/Autocoder","Autocoder"
"http://dbpedia.org/resource/Belasco_(Marvel_Comics)","Belasco (Marvel Comics)"
"http://dbpedia.org/resource/Darkdevil","Darkdevil"
"http://dbpedia.org/resource/Debbie_Downer","Debbie Downer"
"http://dbpedia.org/resource/Dolby_SR","Dolby SR"
"http://dbpedia.org/resource/Donna_Troy","Donna Troy"
"http://dbpedia.org/resource/Irey_West","Irey West"
"http://dbpedia.org/resource/Richie_Rosenberg","Richie Rosenberg"
"http://dbpedia.org/resource/Scott_Healy","Scott Healy"
"http://dbpedia.org/resource/Shadowpact","Shadowpact"
"http://dbpedia.org/resource/UEFA_European_Championship_video_games","UEFA European Championship video games"
"http://dbpedia.org/resource/Wingfoot_Express","Wingfoot Express"
"http://dbpedia.org/resource/Carnac_the_Magnificent","Carnac the Magnificent"
"http://dbpedia.org/resource/Composite_Superman","Composite Superman"
"http://dbpedia.org/resource/Cool_on_Your_Island","Cool on Your Island"
"http://dbpedia.org/resource/Cremaster_1","Cremaster 1"
"http://dbpedia.org/resource/Data_Access_Language","Data Access Language"
"http://dbpedia.org/resource/Data_Access_Manager","Data Access Manager"
"http://dbpedia.org/resource/Doctor_Destiny","Doctor Destiny"
"http://dbpedia.org/resource/Flywheel,_Shyster,_and_Flywheel","Flywheel, Shyster, and Flywheel"
"http://dbpedia.org/resource/Frak_(expletive)","Frak (expletive)"
"http://dbpedia.org/resource/Golf_(Atari_2600)","Golf (Atari 2600)"
"http://dbpedia.org/resource/Justice_League_Elite","Justice League Elite"
"http://dbpedia.org/resource/Kotoba_no_Puzzle:_Mojipittan","Kotoba no Puzzle: Mojipittan"
"http://dbpedia.org/resource/Madonna_on_Late_Show_with_David_Letterman_in_1994","Madonna on Late Show with David Letterman in 1994"
"http://dbpedia.org/resource/Parallax_(comics)","Parallax (comics)"
"http://dbpedia.org/resource/Roseanne_Roseannadanna","Roseanne Roseannadanna"
"http://dbpedia.org/resource/Sentinels_of_Magic","Sentinels of Magic"
"http://dbpedia.org/resource/The_Bickersons","The Bickersons"
"http://dbpedia.org/resource/The_Big_Picture_(song)","The Big Picture (song)"
"http://dbpedia.org/resource/Wheel_of_Fortune_(1951_song)","Wheel of Fortune (1951 song)"
"http://dbpedia.org/resource/Yahoo!_Music","Yahoo! Music"
"http://dbpedia.org/resource/Conner_Peripherals","Conner Peripherals"
"http://dbpedia.org/resource/Dolby_Stereo","Dolby Stereo"
"http://dbpedia.org/resource/Hoppy_the_Marvel_Bunny","Hoppy the Marvel Bunny"
"http://dbpedia.org/resource/Monica_Rambeau","Monica Rambeau"
"http://dbpedia.org/resource/The_Stan_Freberg_Show","The Stan Freberg Show"
"http://dbpedia.org/resource/Uncle_Marvel","Uncle Marvel"
"http://dbpedia.org/resource/10_Days_Out:_Blues_from_the_Backroads","10 Days Out: Blues from the Backroads"
"http://dbpedia.org/resource/Amarillo_by_Morning_(song)","Amarillo by Morning (song)"
"http://dbpedia.org/resource/Broken_Heart_(White_Lion_song)","Broken Heart (White Lion song)"
"http://dbpedia.org/resource/Crippler_(character)","Crippler (character)"
"http://dbpedia.org/resource/Ruby,_Don't_Take_Your_Love_to_Town_(album)","Ruby, Don't Take Your Love to Town (album)"
"http://dbpedia.org/resource/Transition_(The_First_Edition_album)","Transition (The First Edition album)"
"http://dbpedia.org/resource/High_School_Musical_2:_Non-Stop_Dance_Party","High School Musical 2: Non-Stop Dance Party"
"http://dbpedia.org/resource/John_B._Castleman_Monument","John B. Castleman Monument"
"http://dbpedia.org/resource/Ms._Pac-Man:_Quest_for_the_Golden_Maze","Ms. Pac-Man: Quest for the Golden Maze"
"http://dbpedia.org/resource/Raima","Raima"
"http://dbpedia.org/resource/Streetcar_(song)","Streetcar (song)"
"http://dbpedia.org/resource/Boyfriend_No._2","Boyfriend No. 2"
"http://dbpedia.org/resource/Daddy_Never_Was_the_Cadillac_Kind","Daddy Never Was the Cadillac Kind"
"http://dbpedia.org/resource/Elvis_and_Andy","Elvis and Andy"
"http://dbpedia.org/resource/Firefox_Environment_Backup_Extension","Firefox Environment Backup Extension"
"http://dbpedia.org/resource/Hellstorm:_Son_of_Satan","Hellstorm: Son of Satan"
"http://dbpedia.org/resource/Queen_of_Memphis","Queen of Memphis"
"http://dbpedia.org/resource/She's_a_Genius","She's a Genius"
"http://dbpedia.org/resource/She_Took_It_Like_a_Man","She Took It Like a Man"
"http://dbpedia.org/resource/Trashy_Women","Trashy Women"
"http://dbpedia.org/resource/Air_Raiders","Air Raiders"
"http://dbpedia.org/resource/By_My_Side_(INXS_song)","By My Side (INXS song)"
"http://dbpedia.org/resource/Colleen_Ballinger","Colleen Ballinger"
"http://dbpedia.org/resource/Got_to_Get_You_Off_My_Mind","Got to Get You Off My Mind"
"http://dbpedia.org/resource/Hello_Stranger","Hello Stranger"
"http://dbpedia.org/resource/The_Stairs_(song)","The Stairs (song)"
"http://dbpedia.org/resource/Video_Pinball_(1980_video_game)","Video Pinball (1980 video game)"
"http://dbpedia.org/resource/BatteryMAX","BatteryMAX"
"http://dbpedia.org/resource/Dark_Horses_(song)","Dark Horses (song)"
"http://dbpedia.org/resource/Drowning_(Hootie_&_the_Blowfish_song)","Drowning (Hootie & the Blowfish song)"
"http://dbpedia.org/resource/Hello_L.O.V.E.","Hello L.O.V.E."
"http://dbpedia.org/resource/I'll_Be_Your_Man","I'll Be Your Man"
"http://dbpedia.org/resource/Innocence_(Hootie_&_the_Blowfish_song)","Innocence (Hootie & the Blowfish song)"
"http://dbpedia.org/resource/No_Smoke_Without_a_Fire","No Smoke Without a Fire"
"http://dbpedia.org/resource/Only_Lonely_(Hootie_&_the_Blowfish_song)","Only Lonely (Hootie & the Blowfish song)"
"http://dbpedia.org/resource/Punisher:_In_the_Blood","Punisher: In the Blood"
"http://dbpedia.org/resource/Back_Together_Again_(Roberta_Flack_song)","Back Together Again (Roberta Flack song)"
"http://dbpedia.org/resource/Dell_Fluid_File_System","Dell Fluid File System"
"http://dbpedia.org/resource/Dolby_Atmos","Dolby Atmos"
"http://dbpedia.org/resource/Kroloteans","Kroloteans"
"http://dbpedia.org/resource/List_of_Dallas_(1978_TV_series)_characters","List of Dallas (1978 TV series) characters"
"http://dbpedia.org/resource/List_of_discontinued_Yahoo!_services","List of discontinued Yahoo! services"
"http://dbpedia.org/resource/Alternative_versions_of_Joker","Alternative versions of Joker"
"http://dbpedia.org/resource/Atari_1050","Atari 1050"
"http://dbpedia.org/resource/Atari_810","Atari 810"
"http://dbpedia.org/resource/Bitch_Bad","Bitch Bad"
"http://dbpedia.org/resource/Kitty_Keene,_Inc.","Kitty Keene, Inc."
"http://dbpedia.org/resource/List_of_accidents_and_incidents_involving_the_Boeing_727","List of accidents and incidents involving the Boeing 727"
"http://dbpedia.org/resource/Nardo's_Natural","Nardo's Natural"
"http://dbpedia.org/resource/Our_Secret_Weapon","Our Secret Weapon"
"http://dbpedia.org/resource/Searching_for_a_Successor","Searching for a Successor"
"http://dbpedia.org/resource/Kristof_Serrand","Kristof Serrand"
"http://dbpedia.org/resource/Adore_(Jasmine_Thompson_song)","Adore (Jasmine Thompson song)"
"http://dbpedia.org/resource/Amit_Bhadana","Amit Bhadana"
"http://dbpedia.org/resource/Back_and_Forth_(B.o.B_song)","Back and Forth (B.o.B song)"
"http://dbpedia.org/resource/Hey_Boy_(Sia_song)","Hey Boy (Sia song)"
"http://dbpedia.org/resource/Philosophy_(brand)","Philosophy (brand)"
"http://dbpedia.org/resource/Unforgiven_(Tracy_Lawrence_song)","Unforgiven (Tracy Lawrence song)"
"http://dbpedia.org/resource/Broken_Toys_(1935_film)","Broken Toys (1935 film)"
"http://dbpedia.org/resource/Never_in_a_Million_Years_(Laura_Branigan_song)","Never in a Million Years (Laura Branigan song)"
"http://dbpedia.org/resource/Power_Rangers_(Boom!_Studios)","Power Rangers (Boom! Studios)"
"http://dbpedia.org/resource/Power_Rangers_(comics)","Power Rangers (comics)"
"http://dbpedia.org/resource/Shoot_for_the_Moon_(song)","Shoot for the Moon (song)"
"http://dbpedia.org/resource/Tarte_Cosmetics","Tarte Cosmetics"
"http://dbpedia.org/resource/Wabbit_(video_game)","Wabbit (video game)"
"http://dbpedia.org/resource/4th_Street_(song)","4th Street (song)"
"http://dbpedia.org/resource/Ain't_You","Ain't You"
"http://dbpedia.org/resource/Hard_to_Do","Hard to Do"
"http://dbpedia.org/resource/Copyfish","Copyfish"
"http://dbpedia.org/resource/MS-DOS_5_Beta","MS-DOS 5 Beta"
"http://dbpedia.org/resource/ST3000DM001","ST3000DM001"
"http://dbpedia.org/resource/So_Many_Ways_(The_Braxtons_song)","So Many Ways (The Braxtons song)"
"http://dbpedia.org/resource/Baron_Strucker","Baron Strucker"
"http://dbpedia.org/resource/Baron_Zemo","Baron Zemo"
"http://dbpedia.org/resource/EGroups","EGroups"
"http://dbpedia.org/resource/Forever_People","Forever People"
"http://dbpedia.org/resource/Grifter_(character)","Grifter (character)"
"http://dbpedia.org/resource/IBM_1311","IBM 1311"
"http://dbpedia.org/resource/IBM_1410","IBM 1410"
"http://dbpedia.org/resource/IBM_1711","IBM 1711"
"http://dbpedia.org/resource/IBM_1712","IBM 1712"
"http://dbpedia.org/resource/IBM_7044","IBM 7044"
"http://dbpedia.org/resource/Sargon_the_Sorcerer","Sargon the Sorcerer"
"http://dbpedia.org/resource/Saturn_Girl","Saturn Girl"
"http://dbpedia.org/resource/Young_All-Stars","Young All-Stars"
"http://dbpedia.org/resource/Battle_of_the_Sexes_(radio_contest)","Battle of the Sexes (radio contest)"
"http://dbpedia.org/resource/Controllers_(DC_Comics)","Controllers (DC Comics)"
"http://dbpedia.org/resource/Heroes_Reborn_(1996_comic)","Heroes Reborn (1996 comic)"
"http://dbpedia.org/resource/IBM_716","IBM 716"
"http://dbpedia.org/resource/IBM_729","IBM 729"
"http://dbpedia.org/resource/Man-Thing","Man-Thing"
"http://dbpedia.org/resource/Southern_Bell","Southern Bell"
"http://dbpedia.org/resource/2002_FIFA_World_Cup_(video_game)","2002 FIFA World Cup (video game)"
"http://dbpedia.org/resource/24's_(T.I._song)","24's (T.I. song)"
"http://dbpedia.org/resource/45_(Shinedown_song)","45 (Shinedown song)"
"http://dbpedia.org/resource/A_Flintstone_Christmas","A Flintstone Christmas"
"http://dbpedia.org/resource/A_Song_for_Me","A Song for Me"
"http://dbpedia.org/resource/Akela_(The_Jungle_Book)","Akela (The Jungle Book)"
"http://dbpedia.org/resource/Alive_(P.O.D._song)","Alive (P.O.D. song)"
"http://dbpedia.org/resource/Angel_(The_Corrs_song)","Angel (The Corrs song)"
"http://dbpedia.org/resource/Apex_Learning","Apex Learning"
"http://dbpedia.org/resource/Aqua_Teen_Hunger_Force_Zombie_Ninja_Pro-Am","Aqua Teen Hunger Force Zombie Ninja Pro-Am"
"http://dbpedia.org/resource/Arena_Football:_Road_to_Glory","Arena Football: Road to Glory"
"http://dbpedia.org/resource/Atari_Video_Music","Atari Video Music"
"http://dbpedia.org/resource/Aveda","Aveda"
"http://dbpedia.org/resource/Baby_Come_On_Home","Baby Come On Home"
"http://dbpedia.org/resource/Barnstorming_(video_game)","Barnstorming (video game)"
"http://dbpedia.org/resource/Beauty_and_the_Beast_(1991_soundtrack)","Beauty and the Beast (1991 soundtrack)"
"http://dbpedia.org/resource/Bobby_Rosengarden","Bobby Rosengarden"
"http://dbpedia.org/resource/Break_'Em_Off","Break 'Em Off"
"http://dbpedia.org/resource/Buddy_(Musiq_Soulchild_song)","Buddy (Musiq Soulchild song)"
