"lake","name"
"http://dbpedia.org/resource/Indian_Lake_(Nobles_County,_Minnesota)","Indian Lake (Nobles County, Minnesota)"
"http://dbpedia.org/resource/J._Edward_Roush_Lake","J. Edward Roush Lake"
"http://dbpedia.org/resource/Jagdishpur_Reservoir","Jagdishpur Reservoir"
"http://dbpedia.org/resource/Jandari_Lake","Jandari Lake"
"http://dbpedia.org/resource/Jänukjärv","Jänukjärv"
"http://dbpedia.org/resource/Jõksi","Jõksi"
"http://dbpedia.org/resource/Kaiafas_Lake","Kaiafas Lake"
"http://dbpedia.org/resource/Kajumeri","Kajumeri"
"http://dbpedia.org/resource/Kalijärv","Kalijärv"
"http://dbpedia.org/resource/Kanariku","Kanariku"
"http://dbpedia.org/resource/Karijärv","Karijärv"
"http://dbpedia.org/resource/Karjatse_meri","Karjatse meri"
"http://dbpedia.org/resource/Karsna","Karsna"
"http://dbpedia.org/resource/Karujärv","Karujärv"
"http://dbpedia.org/resource/Kastjärv","Kastjärv"
"http://dbpedia.org/resource/Keystone_Lake_(Armstrong_County,_Pennsylvania)","Keystone Lake (Armstrong County, Pennsylvania)"
"http://dbpedia.org/resource/Kiidjärv","Kiidjärv"
"http://dbpedia.org/resource/Kikkajärv","Kikkajärv"
"http://dbpedia.org/resource/Kisejärv","Kisejärv"
"http://dbpedia.org/resource/Kose_Valgjärv","Kose Valgjärv"
"http://dbpedia.org/resource/Kurgjärv","Kurgjärv"
"http://dbpedia.org/resource/Kärnjärv","Kärnjärv"
"http://dbpedia.org/resource/Kõnnu_Pikkjärv","Kõnnu Pikkjärv"
"http://dbpedia.org/resource/Lac_Grand_(Quebec)","Lac Grand (Quebec)"
"http://dbpedia.org/resource/Lac_du_Val-Joly","Lac du Val-Joly"
"http://dbpedia.org/resource/Lag_Prau_Pulté","Lag Prau Pulté"
"http://dbpedia.org/resource/Lago_di_Santa_Croce","Lago di Santa Croce"
"http://dbpedia.org/resource/Laguna_Madre_(United_States)","Laguna Madre (United States)"
"http://dbpedia.org/resource/Lahojärv","Lahojärv"
"http://dbpedia.org/resource/Laitaure","Laitaure"
"http://dbpedia.org/resource/Lake_Abakrytseli","Lake Abakrytseli"
"http://dbpedia.org/resource/Lake_Abita","Lake Abita"
"http://dbpedia.org/resource/Lake_Agali","Lake Agali"
"http://dbpedia.org/resource/Lake_Akste","Lake Akste"
"http://dbpedia.org/resource/Lake_Alatskivi","Lake Alatskivi"
"http://dbpedia.org/resource/Lake_Albina","Lake Albina"
"http://dbpedia.org/resource/Lake_Amador","Lake Amador"
"http://dbpedia.org/resource/Lake_Arbi","Lake Arbi"
"http://dbpedia.org/resource/Lake_As_Pontes","Lake As Pontes"
"http://dbpedia.org/resource/Lake_Auksi","Lake Auksi"
"http://dbpedia.org/resource/Lake_Babyna","Lake Babyna"
"http://dbpedia.org/resource/Lake_Byrd","Lake Byrd"
"http://dbpedia.org/resource/Lake_Byron_(South_Dakota)","Lake Byron (South Dakota)"
"http://dbpedia.org/resource/Lake_Chala","Lake Chala"
"http://dbpedia.org/resource/Lake_Chilton","Lake Chilton"
"http://dbpedia.org/resource/Lake_Cootapatamba","Lake Cootapatamba"
"http://dbpedia.org/resource/Lake_Damon","Lake Damon"
"http://dbpedia.org/resource/Lake_Endla","Lake Endla"
"http://dbpedia.org/resource/Lake_Erastvere","Lake Erastvere"
"http://dbpedia.org/resource/Lake_Ermistu","Lake Ermistu"
"http://dbpedia.org/resource/Lake_Eugenia","Lake Eugenia"
"http://dbpedia.org/resource/Lake_Glenada","Lake Glenada"
"http://dbpedia.org/resource/Lake_Hüüdre","Lake Hüüdre"
"http://dbpedia.org/resource/Lake_Ikazn","Lake Ikazn"
"http://dbpedia.org/resource/Lake_Ilmenak","Lake Ilmenak"
"http://dbpedia.org/resource/Lake_Imatu","Lake Imatu"
"http://dbpedia.org/resource/Lake_Jaala","Lake Jaala"
"http://dbpedia.org/resource/Lake_Jefferson_(Minnesota)","Lake Jefferson (Minnesota)"
"http://dbpedia.org/resource/Lake_Järvemäe","Lake Järvemäe"
"http://dbpedia.org/resource/Lake_Järvepää","Lake Järvepää"
"http://dbpedia.org/resource/Lake_Kahala","Lake Kahala"
"http://dbpedia.org/resource/Lake_Kahrila","Lake Kahrila"
"http://dbpedia.org/resource/Lake_Kalli","Lake Kalli"
"http://dbpedia.org/resource/Lake_Kauru","Lake Kauru"
"http://dbpedia.org/resource/Lake_Kavadi","Lake Kavadi"
"http://dbpedia.org/resource/Lake_Konsu","Lake Konsu"
"http://dbpedia.org/resource/Lake_Koosa","Lake Koosa"
"http://dbpedia.org/resource/Lake_Kubija","Lake Kubija"
"http://dbpedia.org/resource/Lake_Käsmu","Lake Käsmu"
"http://dbpedia.org/resource/Lake_Küti","Lake Küti"
"http://dbpedia.org/resource/Lake_Lasva","Lake Lasva"
"http://dbpedia.org/resource/Lake_Lavassaare","Lake Lavassaare"
"http://dbpedia.org/resource/Lake_Lohja","Lake Lohja"
"http://dbpedia.org/resource/Lake_Loosu","Lake Loosu"
"http://dbpedia.org/resource/Lake_Maardu","Lake Maardu"
"http://dbpedia.org/resource/Lake_Meelva","Lake Meelva"
"http://dbpedia.org/resource/Lake_Männiku","Lake Männiku"
"http://dbpedia.org/resource/Lake_Mõrtsuka","Lake Mõrtsuka"
"http://dbpedia.org/resource/Lake_Nüpli","Lake Nüpli"
"http://dbpedia.org/resource/Lake_Ocheda_(Minnesota)","Lake Ocheda (Minnesota)"
"http://dbpedia.org/resource/Lake_Okabena","Lake Okabena"
"http://dbpedia.org/resource/Lake_Paidra","Lake Paidra"
"http://dbpedia.org/resource/Lake_Porkuni","Lake Porkuni"
"http://dbpedia.org/resource/Lake_Prokljan","Lake Prokljan"
"http://dbpedia.org/resource/Lake_Raigastvere","Lake Raigastvere"
"http://dbpedia.org/resource/Lake_Raku","Lake Raku"
"http://dbpedia.org/resource/Lake_Ratva","Lake Ratva"
"http://dbpedia.org/resource/Lake_Sapsho","Lake Sapsho"
"http://dbpedia.org/resource/Lake_Surprise_(New_Jersey)","Lake Surprise (New Jersey)"
"http://dbpedia.org/resource/Lake_Tabina","Lake Tabina"
"http://dbpedia.org/resource/Lake_Tihu","Lake Tihu"
"http://dbpedia.org/resource/Lake_Tooma","Lake Tooma"
"http://dbpedia.org/resource/Lake_Tulane","Lake Tulane"
"http://dbpedia.org/resource/Lake_Tõhela","Lake Tõhela"
"http://dbpedia.org/resource/Lake_Vagula","Lake Vagula"
"http://dbpedia.org/resource/Lake_Viitina","Lake Viitina"
"http://dbpedia.org/resource/Lake_Vissi","Lake Vissi"
"http://dbpedia.org/resource/Lake_Wimico","Lake Wimico"
"http://dbpedia.org/resource/Lake_Yedigei","Lake Yedigei"
"http://dbpedia.org/resource/Lake_Zoar","Lake Zoar"
"http://dbpedia.org/resource/Lake_of_the_Lone_Indian","Lake of the Lone Indian"
"http://dbpedia.org/resource/Lake_of_the_Woods_(Indiana)","Lake of the Woods (Indiana)"
"http://dbpedia.org/resource/Lake_Õisu","Lake Õisu"
"http://dbpedia.org/resource/Langensee_(Holstein)","Langensee (Holstein)"
"http://dbpedia.org/resource/Langer_See","Langer See"
"http://dbpedia.org/resource/Leevaku_paisjärv","Leevaku paisjärv"
"http://dbpedia.org/resource/Lightning_Lake","Lightning Lake"
"http://dbpedia.org/resource/Llyn_Nantlle_Uchaf","Llyn Nantlle Uchaf"
"http://dbpedia.org/resource/Loch_Crinan","Loch Crinan"
"http://dbpedia.org/resource/Loch_Fannich","Loch Fannich"
"http://dbpedia.org/resource/Loch_Voil","Loch Voil"
"http://dbpedia.org/resource/Longtan_Lake","Longtan Lake"
"http://dbpedia.org/resource/Lough_Currane","Lough Currane"
"http://dbpedia.org/resource/Luigetiik","Luigetiik"
"http://dbpedia.org/resource/Lyon_Lake","Lyon Lake"
"http://dbpedia.org/resource/Léré_Lake","Léré Lake"
"http://dbpedia.org/resource/Lõõdla","Lõõdla"
"http://dbpedia.org/resource/Lüübnitsa_Umbjärv","Lüübnitsa Umbjärv"
"http://dbpedia.org/resource/Maksameri","Maksameri"
"http://dbpedia.org/resource/Maral-gol","Maral-gol"
"http://dbpedia.org/resource/Mary_Lake_(California)","Mary Lake (California)"
"http://dbpedia.org/resource/Masazirgol","Masazirgol"
"http://dbpedia.org/resource/McKay_Lake_(Pic_River)","McKay Lake (Pic River)"
"http://dbpedia.org/resource/Meander_Creek_Reservoir","Meander Creek Reservoir"
"http://dbpedia.org/resource/Mehikoorma_Umbjärv","Mehikoorma Umbjärv"
"http://dbpedia.org/resource/Molson_Lake_(Manitoba)","Molson Lake (Manitoba)"
"http://dbpedia.org/resource/Montreal_Lake_(Ontario)","Montreal Lake (Ontario)"
"http://dbpedia.org/resource/Moon_Lake_(Mississippi)","Moon Lake (Mississippi)"
"http://dbpedia.org/resource/Moon_Lake_(Utah)","Moon Lake (Utah)"
"http://dbpedia.org/resource/Möldri_meri","Möldri meri"
"http://dbpedia.org/resource/Neitsijärv","Neitsijärv"
"http://dbpedia.org/resource/Nerka_Lake","Nerka Lake"
"http://dbpedia.org/resource/Niinsaare","Niinsaare"
"http://dbpedia.org/resource/Nitinat_Lake","Nitinat Lake"
"http://dbpedia.org/resource/Noodasjärv","Noodasjärv"
"http://dbpedia.org/resource/Nootjärv","Nootjärv"
"http://dbpedia.org/resource/North_Fork_Pound_Reservoir","North Fork Pound Reservoir"
"http://dbpedia.org/resource/Nuup_Kangerlua","Nuup Kangerlua"
"http://dbpedia.org/resource/Núi_Cốc_Lake","Núi Cốc Lake"
"http://dbpedia.org/resource/Orto-Tokoy_Reservoir","Orto-Tokoy Reservoir"
"http://dbpedia.org/resource/Otter_Lake_(Seguin,_Parry_Sound_District,_Ontario)","Otter Lake (Seguin, Parry Sound District, Ontario)"
"http://dbpedia.org/resource/Pabra","Pabra"
"http://dbpedia.org/resource/Paddington_Reservoir","Paddington Reservoir"
"http://dbpedia.org/resource/Paide_tehisjärv","Paide tehisjärv"
"http://dbpedia.org/resource/Palojüri","Palojüri"
"http://dbpedia.org/resource/Pannjärv","Pannjärv"
"http://dbpedia.org/resource/Pansy_Lake","Pansy Lake"
"http://dbpedia.org/resource/Pappjärv","Pappjärv"
"http://dbpedia.org/resource/Paukjärv","Paukjärv"
"http://dbpedia.org/resource/Paunküla_Reservoir","Paunküla Reservoir"
"http://dbpedia.org/resource/Perućac_lake","Perućac lake"
"http://dbpedia.org/resource/Pesujärv","Pesujärv"
"http://dbpedia.org/resource/Piirakajärv","Piirakajärv"
"http://dbpedia.org/resource/Pillejärv","Pillejärv"
"http://dbpedia.org/resource/Plaani_Külajärv","Plaani Külajärv"
"http://dbpedia.org/resource/Prossa","Prossa"
"http://dbpedia.org/resource/Pullijärv","Pullijärv"
"http://dbpedia.org/resource/Põrmujärv","Põrmujärv"
"http://dbpedia.org/resource/Pühajärv","Pühajärv"
"http://dbpedia.org/resource/Radok_Lake","Radok Lake"
"http://dbpedia.org/resource/Ramgarh_Lake","Ramgarh Lake"
"http://dbpedia.org/resource/Ratasjärv","Ratasjärv"
"http://dbpedia.org/resource/Ruth_Reservoir","Ruth Reservoir"
"http://dbpedia.org/resource/Räpina_paisjärv","Räpina paisjärv"
"http://dbpedia.org/resource/Rääkjärv","Rääkjärv"
"http://dbpedia.org/resource/Räätsma","Räätsma"
"http://dbpedia.org/resource/Rõuge_Liinjärv","Rõuge Liinjärv"
"http://dbpedia.org/resource/Rõuge_Suurjärv","Rõuge Suurjärv"
"http://dbpedia.org/resource/Rõuge_Valgjärv","Rõuge Valgjärv"
"http://dbpedia.org/resource/Sandwater","Sandwater"
"http://dbpedia.org/resource/Seddinsee","Seddinsee"
"http://dbpedia.org/resource/Selgjärv","Selgjärv"
"http://dbpedia.org/resource/Soitsjärv","Soitsjärv"
"http://dbpedia.org/resource/Soodla_Reservoir","Soodla Reservoir"
"http://dbpedia.org/resource/Stockbridge_Bowl","Stockbridge Bowl"
"http://dbpedia.org/resource/Sudbury_Reservoir","Sudbury Reservoir"
"http://dbpedia.org/resource/Sutlepa_Sea","Sutlepa Sea"
"http://dbpedia.org/resource/Suur_Pehmejärv","Suur Pehmejärv"
"http://dbpedia.org/resource/Sõmerpalu_paisjärv","Sõmerpalu paisjärv"
"http://dbpedia.org/resource/Tanquary_Fiord","Tanquary Fiord"
"http://dbpedia.org/resource/Tasersuaq","Tasersuaq"
"http://dbpedia.org/resource/Taylor_Lake_(Quebec)","Taylor Lake (Quebec)"
"http://dbpedia.org/resource/Tetapaga_Lake","Tetapaga Lake"
"http://dbpedia.org/resource/Thorvaldson_Lake","Thorvaldson Lake"
"http://dbpedia.org/resource/Tipsoo_Lake","Tipsoo Lake"
"http://dbpedia.org/resource/Toews_Lake","Toews Lake"
"http://dbpedia.org/resource/Turtle_Lake_(Temagami)","Turtle Lake (Temagami)"
"http://dbpedia.org/resource/Ubajärv","Ubajärv"
"http://dbpedia.org/resource/Uhtjärv","Uhtjärv"
"http://dbpedia.org/resource/Ukai_Dam","Ukai Dam"
"http://dbpedia.org/resource/Undu_Bay","Undu Bay"
"http://dbpedia.org/resource/Upper_Redwater_Lake","Upper Redwater Lake"
"http://dbpedia.org/resource/Upper_Stillwater_Reservoir","Upper Stillwater Reservoir"
"http://dbpedia.org/resource/Upvan_Lake","Upvan Lake"
"http://dbpedia.org/resource/Vaikne","Vaikne"
"http://dbpedia.org/resource/Vaskna","Vaskna"
"http://dbpedia.org/resource/Veisjärv","Veisjärv"
"http://dbpedia.org/resource/Viitina_Alajärv","Viitina Alajärv"
"http://dbpedia.org/resource/Viitna_Pikkjärv","Viitna Pikkjärv"
"http://dbpedia.org/resource/Vileshchay_reservoir","Vileshchay reservoir"
"http://dbpedia.org/resource/Vombsjön","Vombsjön"
"http://dbpedia.org/resource/Väimela_Alajärv","Väimela Alajärv"
"http://dbpedia.org/resource/Väimela_Mäejärv","Väimela Mäejärv"
"http://dbpedia.org/resource/Väinjärv","Väinjärv"
"http://dbpedia.org/resource/Võngjärv","Võngjärv"
"http://dbpedia.org/resource/Vöölameri","Vöölameri"
"http://dbpedia.org/resource/Wetherell_Pond","Wetherell Pond"
"http://dbpedia.org/resource/Wienerwaldsee","Wienerwaldsee"
"http://dbpedia.org/resource/Zainsk_Reservoir","Zainsk Reservoir"
"http://dbpedia.org/resource/Ähijärv","Ähijärv"
"http://dbpedia.org/resource/Étang_de_la_Gazonne","Étang de la Gazonne"
"http://dbpedia.org/resource/Øyvatnet","Øyvatnet"
"http://dbpedia.org/resource/Üvarjärv","Üvarjärv"
"http://dbpedia.org/resource/Šoderica","Šoderica"
"http://dbpedia.org/resource/101_Mile_Lake","101 Mile Lake"
"http://dbpedia.org/resource/103_Mile_Lake","103 Mile Lake"
"http://dbpedia.org/resource/105_Mile_Lake","105 Mile Lake"
"http://dbpedia.org/resource/Adolphus_Channel","Adolphus Channel"
"http://dbpedia.org/resource/Afritzer_See","Afritzer See"
"http://dbpedia.org/resource/Ahornsee","Ahornsee"
"http://dbpedia.org/resource/Aichwaldsee","Aichwaldsee"
"http://dbpedia.org/resource/Alpine_Lake_/_Ata_Puai","Alpine Lake / Ata Puai"
"http://dbpedia.org/resource/Amperveilsee","Amperveilsee"
"http://dbpedia.org/resource/Artillery_Lake","Artillery Lake"
"http://dbpedia.org/resource/Ausee","Ausee"
"http://dbpedia.org/resource/Aylmer_Lake","Aylmer Lake"
"http://dbpedia.org/resource/Baalensee","Baalensee"
"http://dbpedia.org/resource/Baker_Lake_(Washington)","Baker Lake (Washington)"
"http://dbpedia.org/resource/Baßgeigensee","Baßgeigensee"
"http://dbpedia.org/resource/Baňur","Baňur"
"http://dbpedia.org/resource/Bear_Gulch_Reservoir","Bear Gulch Reservoir"
"http://dbpedia.org/resource/Beaver_Woman_Lake","Beaver Woman Lake"
"http://dbpedia.org/resource/Beaverlodge_Lake","Beaverlodge Lake"
"http://dbpedia.org/resource/Beetzsee","Beetzsee"
"http://dbpedia.org/resource/Berglsteiner_See","Berglsteiner See"
"http://dbpedia.org/resource/Blackstrap_Lake","Blackstrap Lake"
"http://dbpedia.org/resource/Blackwater_Lake","Blackwater Lake"
"http://dbpedia.org/resource/Blatné_(lake)","Blatné (lake)"
"http://dbpedia.org/resource/Blaue_Lacke","Blaue Lacke"
"http://dbpedia.org/resource/Blindsee","Blindsee"
"http://dbpedia.org/resource/Blue_River_Reservoir","Blue River Reservoir"
"http://dbpedia.org/resource/Boy_Lake_(Glacier_County,_Montana)","Boy Lake (Glacier County, Montana)"
"http://dbpedia.org/resource/Boyd_Lake_(Northwest_Territories)","Boyd Lake (Northwest Territories)"
"http://dbpedia.org/resource/Braddock_Lake","Braddock Lake"
"http://dbpedia.org/resource/Breitlingsee","Breitlingsee"
"http://dbpedia.org/resource/Brennsee","Brennsee"
"http://dbpedia.org/resource/Buchsee_(Bezirk_Kufstein)","Buchsee (Bezirk Kufstein)"
"http://dbpedia.org/resource/Budaki_Lagoon","Budaki Lagoon"
"http://dbpedia.org/resource/Buffalo_Lake_(Northwest_Territories)","Buffalo Lake (Northwest Territories)"
"http://dbpedia.org/resource/Buffalo_Woman_Lake","Buffalo Woman Lake"
"http://dbpedia.org/resource/Bulrush_Lake_(Saskatchewan)","Bulrush Lake (Saskatchewan)"
"http://dbpedia.org/resource/Burnas_Lagoon","Burnas Lagoon"
"http://dbpedia.org/resource/Camas_Lake","Camas Lake"
"http://dbpedia.org/resource/Camp_Far_West_Reservoir","Camp Far West Reservoir"
"http://dbpedia.org/resource/Carcajou_Lake","Carcajou Lake"
"http://dbpedia.org/resource/Cerulean_Lake","Cerulean Lake"
"http://dbpedia.org/resource/Chamcook_Lake","Chamcook Lake"
"http://dbpedia.org/resource/Cheviot_Lake","Cheviot Lake"
"http://dbpedia.org/resource/Clinton-Colden_Lake","Clinton-Colden Lake"
"http://dbpedia.org/resource/Cobalt_Lake","Cobalt Lake"
"http://dbpedia.org/resource/Cosley_Lake","Cosley Lake"
"http://dbpedia.org/resource/Countryside_Lake","Countryside Lake"
"http://dbpedia.org/resource/Cracker_Lake","Cracker Lake"
"http://dbpedia.org/resource/Crane_Prairie_Reservoir","Crane Prairie Reservoir"
"http://dbpedia.org/resource/Cucao_and_Huillinco","Cucao and Huillinco"
"http://dbpedia.org/resource/Danjiangkou_Reservoir","Danjiangkou Reservoir"
"http://dbpedia.org/resource/Devínske","Devínske"
"http://dbpedia.org/resource/Drag_Lake","Drag Lake"
"http://dbpedia.org/resource/Dösener_See","Dösener See"
"http://dbpedia.org/resource/Egelsee_(Kärnten)","Egelsee (Kärnten)"
"http://dbpedia.org/resource/Egelsee_(Tyrol)","Egelsee (Tyrol)"
"http://dbpedia.org/resource/Egelsee_(Unterach)","Egelsee (Unterach)"
"http://dbpedia.org/resource/Elizabeth_Lake_(Glacier_County,_Montana)","Elizabeth Lake (Glacier County, Montana)"
"http://dbpedia.org/resource/Ellis_Lake_(Timiskaming_District)","Ellis Lake (Timiskaming District)"
"http://dbpedia.org/resource/Faber_Lake","Faber Lake"
"http://dbpedia.org/resource/Falkertsee","Falkertsee"
"http://dbpedia.org/resource/Falling_Leaf_Lake","Falling Leaf Lake"
"http://dbpedia.org/resource/Farchtensee","Farchtensee"
"http://dbpedia.org/resource/Feather_Woman_Lake","Feather Woman Lake"
"http://dbpedia.org/resource/Ferlacher_Badesee","Ferlacher Badesee"
"http://dbpedia.org/resource/Fernsteinsee","Fernsteinsee"
"http://dbpedia.org/resource/Finstertalspeicher","Finstertalspeicher"
"http://dbpedia.org/resource/Firedrake_Lake","Firedrake Lake"
"http://dbpedia.org/resource/Fishercap_Lake","Fishercap Lake"
"http://dbpedia.org/resource/Florida_River","Florida River"
"http://dbpedia.org/resource/Forggensee","Forggensee"
"http://dbpedia.org/resource/Forstsee","Forstsee"
"http://dbpedia.org/resource/Fort_Meadow_Reservoir","Fort Meadow Reservoir"
"http://dbpedia.org/resource/Frauensee_(Bezirk_Kufstein)","Frauensee (Bezirk Kufstein)"
"http://dbpedia.org/resource/Frauensee_(Reutte_District)","Frauensee (Reutte District)"
"http://dbpedia.org/resource/Fredette_Lake","Fredette Lake"
"http://dbpedia.org/resource/Fritton_Lake","Fritton Lake"
"http://dbpedia.org/resource/Fritz_Cove","Fritz Cove"
"http://dbpedia.org/resource/Gajedi_Taal","Gajedi Taal"
"http://dbpedia.org/resource/Ganga_Lake_(India)","Ganga Lake (India)"
"http://dbpedia.org/resource/Gem_Lake_(Flathead_County,_Montana)","Gem Lake (Flathead County, Montana)"
"http://dbpedia.org/resource/Gepatschspeicher","Gepatschspeicher"
"http://dbpedia.org/resource/Ghidighici_Reservoir","Ghidighici Reservoir"
"http://dbpedia.org/resource/Gleinkersee","Gleinkersee"
"http://dbpedia.org/resource/Glenns_Lake","Glenns Lake"
"http://dbpedia.org/resource/Goat_Haunt_Lake","Goat Haunt Lake"
"http://dbpedia.org/resource/Goat_Lake_(Glacier_County,_Montana)","Goat Lake (Glacier County, Montana)"
"http://dbpedia.org/resource/Goggausee","Goggausee"
"http://dbpedia.org/resource/Gosauseen","Gosauseen"
"http://dbpedia.org/resource/Grand_Sable_Lake","Grand Sable Lake"
"http://dbpedia.org/resource/Great_Egg_Harbor_Bay","Great Egg Harbor Bay"
"http://dbpedia.org/resource/Green_Lake_(Glacier_County,_Montana)","Green Lake (Glacier County, Montana)"
"http://dbpedia.org/resource/Green_Lake_(Southland)","Green Lake (Southland)"
"http://dbpedia.org/resource/Gritzer_See","Gritzer See"
"http://dbpedia.org/resource/Grünausee","Grünausee"
"http://dbpedia.org/resource/Gunsight_Lake","Gunsight Lake"
"http://dbpedia.org/resource/Gyrfalcon_Lake","Gyrfalcon Lake"
"http://dbpedia.org/resource/Gösselsdorfer_See","Gösselsdorfer See"
"http://dbpedia.org/resource/Hafnersee","Hafnersee"
"http://dbpedia.org/resource/Hafravatn","Hafravatn"
"http://dbpedia.org/resource/Haidensee","Haidensee"
"http://dbpedia.org/resource/Haldensee","Haldensee"
"http://dbpedia.org/resource/Harrison_Lake_(Flathead_County,_Montana)","Harrison Lake (Flathead County, Montana)"
"http://dbpedia.org/resource/Hatchet_Lake_(Saskatchewan)","Hatchet Lake (Saskatchewan)"
"http://dbpedia.org/resource/Hechtsee","Hechtsee"
"http://dbpedia.org/resource/Helen_Lake","Helen Lake"
